pdp_url,product_id,product_name,brand,currency,selling_price,regular_price,promotion_description,review,rating,image,product_description,size,material_care,availability
https://www.very.co.uk/mini-v-by-very-boys-side-crochet-trim-t-shirt-and-short-set-green/1601104333.prd,1601104333,Boys Side Crochet Trim T-Shirt And Short Set - Green,Mini V by Very,GBP,14,,,,,https://media.very.co.uk/i/very/WCVS3_SQ1_0000000047_GREEN_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Side Crochet Trim T-Shirt And Short Set from V by Very, Green, Polo shirt has 2 button front fastening and collared neck, Shorts have an elasticated waist and drawstring fastening","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,False
https://www.very.co.uk/v-by-very-boys-zip-top-amp-pique-short-navy/1601107697.prd,1601107697,Boys Zip Top & Pique Short - Navy,V by Very,GBP,12,,,1,5,https://media.very.co.uk/i/very/WDH4Y_SQ1_0000000048_NAVY_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Zip Top & Pique Short from V by Very, Navy, 2-piece set, Contrast trims, Pique fabric, Polo neck tee, Short sleeves, Zip up placket, Stretch waist shorts, Drawstring fastening, Side pockets","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,False
https://www.very.co.uk/adidas-junior-squadra-25-short-black/1601087669.prd,1601087669,Junior Squadra 25 Short - Black,adidas,GBP,13,,,,,https://media.very.co.uk/i/very/WARPL_SQ1_0000000004_BLACK_MDf?$pdp_300x400_x2$&fmt=jpg,,"['5-6 YEARS', '7-8 YEARS', '9-10 YEARS', '11-12 YEARS', '13-14 YEARS', '15-16 YEARS']",,True
https://www.very.co.uk/v-by-very-boys-2-pack-regular-leg-school-trousers-black/1600406922.prd,1600406922,Boys 2 Pack Regular Leg School Trousers - Black,V by Very,GBP,14,,,56,3.2,https://media.very.co.uk/i/very/PK9CQ_SQ1_0000000004_BLACK_ASf?$pdp_300x400_x2$&fmt=jpg,"allows them to shrug off minor spills and stains,  means less ironing time!Â ,  help them stand up to everything playtime can throw at them, The clever ,  keeps up with sudden growth spurts, A ,  offers protection from sudden showers during the trip to school, They're,  for fuss-free drying on busy school mornings, An ,  keeps them fresh all day longÂ , Easywear adjustable elastic waist, allows you to amend the size for a more personalised fit, Pockets, Belt loops","['3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS', '7-8 YEARS', '8-9 YEARS', '9-10 YEARS', '10-11 YEARS', '11-12 YEARS', '12-13 YEARS', '13-14 YEARS', '14-15 YEARS', '15-16 YEARS']","['Material Content: 65% Polyester, 35% Viscose', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/everyday-boys-2-packnbspskinny-fit-school-trousers-black/1600406958.prd,1600406958,Boys 2 Pack Skinny Fit School Trousers - Black,Everyday,GBP,14,,,53,4.3,https://media.very.co.uk/i/very/PK9D6_SQ1_0000000004_BLACK_ASf?$pdp_300x400_x2$&fmt=jpg," allows them to shrug off minor spills and stains, A ,  finish offers protection from sudden showers during the trip to school, An ,  keeps them fresh all day long,  finish cuts down on ironing time, Grow-proof hem keeps up with their growth spurts,  stand up to the rough and tumble of the playground, Hook and bar fastening, Pockets, Belt loops","['3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS', '7-8 YEARS', '8-9 YEARS', '9-10 YEARS', '10-11 YEARS', '11-12 YEARS', '12-13 YEARS', '13-14 YEARS', '14-15 YEARS', '15-16 YEARS']","['Material Content: 64% Polyester 34% Viscose 2% Elastane', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/everyday-boys-2-packnbspskinny-fit-school-trousers-grey/1600406938.prd,1600406938,Boys 2 Pack Skinny Fit School Trousers - Grey,Everyday,GBP,14,,,35,4.3,https://media.very.co.uk/i/very/PK9CP_SQ1_0000000005_GREY_ASf?$pdp_300x400_x2$&fmt=jpg," allows them to shrug off minor spills and stains, A ,  offers protection from sudden showers during the trip to school, An ,  finish keeps them fresh all day long,  finish cuts down on ironing time,  hem keeps up with their growth spurts,  stand up to the rough and tumble of the playground, Hook and bar fastening, Pockets, Belt loops","['3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS', '7-8 YEARS', '8-9 YEARS', '9-10 YEARS', '10-11 YEARS', '11-12 YEARS', '12-13 YEARS', '13-14 YEARS', '14-15 YEARS', '15-16 YEARS']","['Material Content: 64% Polyester 34% Viscose 2% Elastane', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/v-by-very-boys-navy-texture-cut-and-sew-t-shirt-and-short-set-multi/1601078916.prd,1601078916,Boys Navy Texture Cut and Sew T-Shirt And Short Set - Multi,V by Very,GBP,16,,,,,https://media.very.co.uk/i/very/W94GL_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Navy Texture Cut and Sew T-Shirt And Short Set from V by Very, Multi, 2-piece set, Cut and sew colour block design featuringÂ , Textured fabric block, Short sleeves, Crew neck, Left chest detail, Stretch waist shorts, Drawstring fastening, Neat front seam","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,False
https://www.very.co.uk/v-by-very-boys-2-pack-regular-leg-school-trousers-grey/1600406921.prd,1600406921,Boys 2 Pack Regular Leg School Trousers - Grey,V by Very,GBP,14,,,33,3.6,https://media.very.co.uk/i/very/PK9CN_SQ1_0000000005_GREY_ASf?$pdp_300x400_x2$&fmt=jpg,"AÂ , Â allowsÂ them toÂ shrug off minor spills and stains, Â means less ironing time!Â , Â help them stand up to everything playtime can throw at them, The cleverÂ , Â keeps up with sudden growth spurts, AÂ , Â finish offers protection from sudden showers during the trip to school, They're , Â for fuss-freeÂ drying on busy school mornings, Easywear adjustable elastic waist, allows you to amend the size for a more personalised fit, An ,  keeps them fresh all day longÂ , Pockets, Belt loops","['3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS', '7-8 YEARS', '8-9 YEARS', '9-10 YEARS', '10-11 YEARS', '11-12 YEARS', '12-13 YEARS', '13-14 YEARS', '14-15 YEARS', '15-16 YEARS']","['Material Content: 65% Polyester, 35% Viscose', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/everyday-boys-3-packnbspshort-sleeve-schoolnbspshirts-white/1600707920.prd,1600707920,Boys 3 Pack Short Sleeve School Shirts - White,Everyday,GBP,9,,,23,4,https://media.very.co.uk/i/very/UH43E_SQ1_0000000013_WHITE_ASf?$pdp_300x400_x2$&fmt=jpg,"Children'sÂ Short Sleeve School ShirtsÂ by EverydayÂ , WhiteÂ , They'll go straight to the top of the class with these Everyday school shirtsÂ ,  means less time keeping them looking smart!,  keeps them fresh all day longÂ ,  up to 8 years promise effortless dressing, Arriving in a , Collared neckline with a button down frontÂ , Short sleeved - perfect for the summer monthsÂ , Smart white shade with","['3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS', '7-8 YEARS', '8-9 YEARS', '9-10 YEARS', '10-11 YEARS', '11-12 YEARS', '12-13 YEARS', '13-14 YEARS', '14-15 YEARS', '15-16 YEARS']","['Material Content: 65% Polyester 35% Cotton', 'Washing Instructions: Machine Washable']",False
https://www.very.co.uk/mini-v-by-very-boys-double-gauze-shirt-and-short-set-navy/1601079745.prd,1601079745,Boys Double Gauze Shirt And Short Set - Navy,Mini V by Very,GBP,18,,,,,https://media.very.co.uk/i/very/W94FM_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Double Gauze Shirt And Short Set from V by Very, Navy, Short sleeves, Revere neckline, Effortless coordinationÂ , Drawstring elasticated waist, Button front","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,True
https://www.very.co.uk/everyday-boys-3-pack-polo-top-white/1600981888.prd,1600981888,Boys 3 Pack Polo Top - White,Everyday,GBP,9,,,4,4.8,https://media.very.co.uk/i/very/VX05A_SQ1_0000000013_WHITE_ASf?$pdp_300x400_x2$&fmt=jpg,"Children's 3 Pack Polo TopÂ from Everyday, White, Bolster their back to school basics with this 3 pack ofÂ crispÂ white polo tops, Smart collar neckline with subtle white trim detail, 3 button placket, Warm weatherÂ ready short sleeves, Made from cotton for a comfortable all-day wear","['3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS', '7-8 YEARS', '8-9 YEARS', '9-10 YEARS', '10-11 YEARS', '11-12 YEARS', '12-13 YEARS', '13-14 YEARS', '14-15 YEARS', '15-16 YEARS']","['Material Content: 100% Cotton', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/nike-infant-boys-nsw-hbr-cargo-ft-short-set-grey/1600722972.prd,1600722972,Infant Boys Nsw Hbr Cargo Ft Short Set - Grey,Nike,GBP,30,,,18,4.9,https://media.very.co.uk/i/very/UNJ7T_SQ1_0000000005_GREY_SLf?$pdp_300x400_x2$&fmt=jpg,,"['12 MONTHS', '18 MONTHS', '24 MONTHS']",,False
https://www.very.co.uk/mini-v-by-very-boys-testure-t-shirt-and-short-set-grey/1601079749.prd,1601079749,Boys Testure T-Shirt And Short Set - Grey,Mini V by Very,GBP,12,,,,,https://media.very.co.uk/i/very/W94FN_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Testure T-Shirt And Short Set - Blue from V by Very, Grey, Can be worn separately or togetherÂ , Effortless coordinationÂ , Light and comfortable, Short sleeves, Elasticated waist","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,True
https://www.very.co.uk/mini-v-by-very-boys-texture-t-shirt-and-short-set-stone/1601079746.prd,1601079746,Boys Texture T-Shirt and Short Set - Stone,Mini V by Very,GBP,12,,,1,5,https://media.very.co.uk/i/very/W94FO_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Texture T-Shirt And Short Set from V by Very, Stone, 2-piece set featuring textured fabric, Crew neck, Short sleeves, Flap pocket to the left chest, Stretch waist to the shorts, Drawstring fastening secures the fit","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,False
https://www.very.co.uk/mini-v-by-very-boys-double-gauze-shirt-and-short-set-stone/1601079744.prd,1601079744,Boys Double Gauze Shirt And Short Set - Stone,Mini V by Very,GBP,14,18,Save up to £4.50,,,https://media.very.co.uk/i/very/W94FL_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Double Gauze Shirt And Short Set from V by Very, Stone, Effortless coordination, Can be worn separately to create new looks, Revere collar, Elasticated drawstring waistband, Short sleevesÂ , Button front","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,False
https://www.very.co.uk/everyday-boys-2-pack-grey-pull-on-short/1600706223.prd,1600706223,Boys 2 Pack Grey Pull On Short,Everyday,GBP,9,,,10,4.4,https://media.very.co.uk/i/very/UH4DC_SQ1_0000000005_GREY_ASf?$pdp_300x400_x2$&fmt=jpg,"Kids Pull On Shorts (2 Pack) by EverydayÂ , Grey, Easywear ,  does away with fiddly fastenings for fuss-free dressing, Spun from soft, woven material,  finish cuts down on ironing time, Practical , Two handy side ,  for fuss-free drying on busy school mornings","['3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS', '7-8 YEARS', '8-9 YEARS', '9-10 YEARS', '10-11 YEARS', '11-12 YEARS']","['Material Content: 65% Polyester 35% Viscose', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/v-by-very-boys-jacquard-shirt-and-short-set-multi/1601106017.prd,1601106017,Boys Jacquard Shirt And Short Set - Multi,V by Very,GBP,18,,,1,5,https://media.very.co.uk/i/very/WCY0S_SQ1_0000000005_GREY_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Jacquard Shirt And Short Set from V by Very, Multi, Collared, short sleeve shirt with button front fastening, Elasticated waist shorts with drawstring, side slip pockets and back pocket","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,False
https://www.very.co.uk/v-by-very-boys-two-packnbspregular-legnbspschool-trousers-plus-sizenbsp-black/1600406944.prd,1600406944,Boys Two Pack Regular Leg School Trousers Plus Size - Black,V by Very,GBP,14,,,42,3.2,https://media.very.co.uk/i/very/PK9CF_SQ1_0000000004_BLACK_ASf?$pdp_300x400_x2$&fmt=jpg,"AÂ great value pack of wovenÂ plusÂ fitÂ school trousers is top of the class for term time, allowsÂ them toÂ shrug off minor spills and stains, means less ironing time!Â , Â help them stand up to everything playtime can throw at them, The cleverÂ , Â keeps up with sudden growth spurts, AÂ , Â finish offers protection from sudden showers during the trip to school, They're , Â for fuss-freeÂ drying on busy school mornings,  keeps them fresh all day long, Wash out spills and stains easily, Easywear adjustable elastic waist, allows you to amend the size for a more personalised fit, Pockets, Belt loops","['3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS', '7-8 YEARS', '8-9 YEARS', '9-10 YEARS', '10-11 YEARS', '11-12 YEARS', '12-13 YEARS', '13-14 YEARS', '14-15 YEARS', '15-16 YEARS']","['Material Content: 65% Polyester, 35% Viscose', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/everyday-unisex-2-pack-v-neck-school-jumper-black/1600406913.prd,1600406913,Unisex 2 Pack V-Neck School Jumper - Black,Everyday,GBP,12,,,25,4.7,https://media.very.co.uk/i/very/PK9YJ_SQ1_0000000004_BLACK_ASf?$pdp_300x400_x2$&fmt=jpg," colour finish that will keep its vivid look for longer, Durable enough to survive the school term, they feature a classic V-neckline, and the comfy cotton-rich fabric is,  fabric means less time spent getting rid of creasesÂ ,  keeps them fresh all day long, Ribbed trim to neckline, hem and cuffs keep it in shape, Warning: keep away from fire and flames","['3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS', '7-8 YEARS', '8-9 YEARS', '9-10 YEARS', '10-11 YEARS', '11-12 YEARS', '12-13 YEARS', '13-14 YEARS', '14-15 YEARS', '15-16 YEARS']","['Material Content: 80% Cotton, 20% Nylon', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/everyday-boys-3-pack-polo-top-blue/1600981894.prd,1600981894,Boys 3 Pack Polo Top - Blue,Everyday,GBP,9,,,2,4.5,https://media.very.co.uk/i/very/VX05B_SQ1_0000000020_BLUE_ASf?$pdp_300x400_x2$&fmt=jpg,"Boys 3 Pack Polo Top by Everyday, Blue, Easy iron, Short sleeves, 3 Button fastening, Polo collar","['3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS', '7-8 YEARS', '8-9 YEARS', '9-10 YEARS', '10-11 YEARS', '11-12 YEARS', '12-13 YEARS', '13-14 YEARS', '14-15 YEARS', '15-16 YEARS']","['Material Content: 100% Cotton', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/mini-v-by-very-boys-4-piece-waistcoat-short-sleeve-shirt-bow-tie-and-short-set-stone/1601057085.prd,1601057085,"Boys 4 Piece Waistcoat, Short Sleeve Shirt, Bow Tie And Short Set - Stone",Mini V by Very,GBP,36,,,1,4,https://media.very.co.uk/i/very/W6RTZ_SQ1_0000000013_WHITE_SLf?$pdp_300x400_x2$&fmt=jpg,,"['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS', '7-8 YEARS', '8-9 YEARS', '9-10 YEARS']",,False
https://www.very.co.uk/ted-baker-younger-boys-graphic-set-grey/1601179309.prd,1601179309,Younger Boys Graphic Set - Grey,Ted Baker,GBP,30,,,,,https://media.very.co.uk/i/very/WMRQU_SQ1_0000000005_GREY_MDf?$pdp_300x400_x2$&fmt=jpg,"Younger Boys Graphic Set by Ted Baker, Grey, Effortless coordinationÂ , Crew neck, Long sleeves, Elasticated waist, Cuffed, Can be worn separately to create new looksÂ ","['3-6 MONTHS', '6-9 MONTHS', '9-12 MONTHS', '12-18 MONTHS', '2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '1.5-2 YEARS']","['Material Content: Sweater:main: 80% Cotton,20% Polyester,rib: 99% Cotton,1% Elastane/ Jogger:main: 80% Cotton,20% Polyester,rib: 99% Cotton,1% Elastane', 'Washing Instructions: Machine Washable', 'Machine Wash 40Â°C Normal Machine Action. Do Not Bleach. Tumble Dry on Low Heat. Warm/Medium Iron. Do Not Dry Clean.']",True
https://www.very.co.uk/adidas-youth-tiro-essentials-tee-black/1601087781.prd,1601087781,Youth Tiro Essentials Tee - Black,adidas,GBP,12,,,21,5,https://media.very.co.uk/i/very/WARDH_SQ1_0000000004_BLACK_SLf?$pdp_300x400_x2$&fmt=jpg,,"['5-6 YEARS', '7-8 YEARS', '9-10 YEARS', '11-12 YEARS', '13-14 YEARS', '15-16 YEARS']",,True
https://www.very.co.uk/everyday-unisex-5-pack-black-sports-socks/1600642056.prd,1600642056,Unisex 5 Pack Black Sports Socks,Everyday,GBP,8,,,11,4.3,https://media.very.co.uk/i/very/TJ76G_SQ1_0000000004_BLACK_PKf?$pdp_300x400_x2$&fmt=jpg,"Children'sÂ 5 Pack ofÂ Black SportÂ Socks by EverydayÂ , Black, Great value pack of five, A pair for eachÂ theÂ weekdays, Simple sports style, FullÂ sock height, Made from soft and breathable cotton, Warning: keep away from fire and flames","['9-12 YOUNGER', '6-8.5 YOUNGER', '12-3.5 older', '4-6.5 older', '7-10 OLDER']","['Material Content: 76% Cotton, 21% Polyamide, 3% Elastane', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/everyday-boys-5-packnbspsleeveless-school-vests-white/1600408163.prd,1600408163,Boys 5 Pack Sleeveless School Vests - White,Everyday,GBP,10,,,58,4.9,https://media.very.co.uk/i/very/PKFMJ_SQ1_0000000013_WHITE_PKf?$pdp_300x400_x2$&fmt=jpg,"Children'sÂ School Vests by EverydayÂ , White, Great value pack of five, Round neck, Sleeveless, Super soft and breathable cotton, Perfect for under his school shirts, this multi-pack ensures there's one for every day of the week!","['12-18 MONTHS', '18-24 MONTHS', '2-3 YEARS', '3-4 YEARS', '5-6 YEARS', '7-8 YEARS', '9-10 YEARS', '11-12 YEARS', '13-14 YEARS', '15-16 YEARS']","['Material Content: 100% Cotton', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/mini-v-by-very-boys-mono-palm-tree-t-shirt-and-short-set-multi/1601074470.prd,1601074470,Boys Mono Palm Tree T-Shirt And Short Set - Multi,Mini V by Very,GBP,10,,,1,5,https://media.very.co.uk/i/very/W8IEB_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Mono Palm Tree T-Shirt And Short Set from V by Very, Multi, Co-ordinating set, All over palm tree printÂ , T-Shirt has a crew neck and short sleeves, Shorts have an elasticated waist and side slip pockets","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,False
https://www.very.co.uk/v-by-very-boys-utility-shirt-and-short-set-multi/1601074451.prd,1601074451,Boys Utility Shirt And Short Set - Multi,V by Very,GBP,22,,,2,4,https://media.very.co.uk/i/very/W8ULC_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Utility Shirt And Short Set from V by Very, Multi, Short sleeve shirt with collar, patch pocket and popper fastening, Elasticated drawstring waist shorts with, side, leg and back pockets","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,False
https://www.very.co.uk/everyday-unisex-7-pack-school-ankle-socks-grey/1600063395.prd,1600063395,Unisex 7 Pack School Ankle Socks - Grey,Everyday,GBP,7,,,21,4.7,https://media.very.co.uk/i/very/77VDG_SQ1_0000000005_GREY_PKf?$pdp_300x400_x2$&fmt=jpg,"7 Pack School Ankle Socks by EverydayÂ , Grey, Perfect for matching with their school uniform, this multi pack, Elasticated, School essential","['6-8.5 YOUNGER', '9-12 YOUNGER', '12-3.5 OLDER', '4-6.5 OLDER']",,True
https://www.very.co.uk/v-by-very-boys-chino-trouser-navy/1601054816.prd,1601054816,Boys Chino Trouser - Navy,V by Very,GBP,4.50,10,Save up to £6.75,,,https://media.very.co.uk/i/very/W6K70_SQ2_0000000048_NAVY_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Chino Trouser from V by Very, Navy, Chino style, Side slip pockets, Back welted pockets, Belt loops, Rolled hem","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,True
https://www.very.co.uk/v-by-very-boys-sweat-t-shirt-with-chest-embroidery-blue/1601104335.prd,1601104335,Boys Sweat T-Shirt With Chest Embroidery - Blue,V by Very,GBP,3.25,12,Save up to £13,,,https://media.very.co.uk/i/very/WCXY2_SQ1_0000000020_BLUE_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Sweat T-Shirt With Chest Embroidery from V by Very, Blue, Embroidered front, Short sleeves, Crew neck","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,False
https://www.very.co.uk/everyday-7-pack-unisex-ankle-socks-black/1600063388.prd,1600063388,7 Pack Unisex Ankle Socks - Black,Everyday,GBP,8,,,23,4.3,https://media.very.co.uk/i/very/77VDC_SQ1_0000000004_BLACK_PKf?$pdp_300x400_x2$&fmt=jpg,"7 Pack Unisex Ankle Socks by EverydayÂ , Black, A great value way to stock up for school, this pack includes 7 pairs of black ankle socks. Ideal for school and P.E. lessons, these socks feature a ribbed, elasticated, A pair for each day of the week","['6-8.5 YOUNGER', '9-12 YOUNGER', '12-3.5 OLDER', '4-6.5 OLDER', '7-10']","['Material Content: 75% Cotton, 23% Polyamide, 2% Elastane', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/everyday-boys-green-sweat-top-and-jog-set/1601040355.prd,1601040355,Boys Green Sweat Top And Jog Set,Everyday,GBP,13,,,1,5,https://media.very.co.uk/i/very/W4TP6_SQ1_0000000047_GREEN_SLf?$pdp_300x400_x2$&fmt=jpg,,"['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,False
https://www.very.co.uk/mini-v-by-very-boys-polo-and-embroidered-short-set-multi/1601074461.prd,1601074461,Boys Polo And Embroidered Short Set - Multi,Mini V by Very,GBP,14,,,2,5,https://media.very.co.uk/i/very/W8IC9_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Polo And Embroidered Short Set from V by Very, Multi, Pale blue polo shirt with tonal dino logo, 3 button fastening, White piping on the collar, Jersey shorts with elasticated waist and drawstring fastening","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,False
https://www.very.co.uk/everyday-boys-sweat-hoodie-beige/1601040436.prd,1601040436,Boys Sweat Hoodie - Beige,Everyday,GBP,11,,,1,5,https://media.very.co.uk/i/very/W4VIT_SQ1_0000000013_WHITE_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Sweat Hoodie by Everyday, Beige, Hooded neckline, Ribbed trims, Long sleeves, Kangaroo front pocket","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,False
https://www.very.co.uk/everyday-boys-brown-sweat-top-and-jog-set/1601040366.prd,1601040366,Boys Brown Sweat Top And Jog Set,Everyday,GBP,13,,,3,4.7,https://media.very.co.uk/i/very/W4TP7_SQ1_0000000143_BROWN_SLf?$pdp_300x400_x2$&fmt=jpg,,"['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,False
https://www.very.co.uk/mini-v-by-very-boys-3d-dinosaur-sweatshirt-multi/1601051473.prd,1601051473,Boys 3D Dinosaur Sweatshirt - Multi,Mini V by Very,GBP,5,10,Save up to £6,,,https://media.very.co.uk/i/very/W630P_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys 3D Dinosaur Sweatshirt from V by Very, Multi, Long sleeves, Crew neck, Super cool academy and dinosaur details","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,False
https://www.very.co.uk/v-by-very-boys-chino-trouser-stone/1601054814.prd,1601054814,Boys Chino Trouser - Stone,V by Very,GBP,3,10,Save up to £8.50,,,https://media.very.co.uk/i/very/W6K6X_SQ1_0000000013_WHITE_ASf?$pdp_300x400_x2$&fmt=jpg,"Boys Chino Trouser from V by Very, Stone, Chino style, Side slip pockets, Back welted pockets, Belt loops","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,False
https://www.very.co.uk/everyday-boys-crew-sweat-top-and-short-set-green/1601067725.prd,1601067725,Boys Crew Sweat Top and Short Set - Green,Everyday,GBP,8.75,14,Save up to £6,1,5,https://media.very.co.uk/i/very/W7WEE_SQ1_0000000047_GREEN_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Crew Sweat Top and Short Set by Everyday, Green, 2-piece set, Crew neck jumper, Long sleeves, Ribbed neck, cuffs and hem, Stretch waist shorts, Drawstring fastening, Slip pockets to the sides","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,False
https://www.very.co.uk/mini-v-by-very-boys-boucle-chest-graphic-t-shirt-and-short-set-blue/1601104783.prd,1601104783,Boys Boucle Chest Graphic T-Shirt and Short Set - Blue,Mini V by Very,GBP,11,14,Save up to £3.50,,,https://media.very.co.uk/i/very/WCN0L_SQ1_0000000020_BLUE_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Boucle Chest Graphic T-Shirt and Short Set from V by Very, Blue, 2-piece set, Rib crew neck, Short sleeves, Surf summer graphic to the front, 'Take the easy life' slogan, Textured lettering, Stretch waist to the shortsÂ , Drawstring secures the fit, Slip side pockets, 2 cargo flap pockets","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",['Material Content: 100% cotton 160gsm & 85% cotton 15% polyester 280gsm'],False
https://www.very.co.uk/mini-v-by-very-boys-surf-back-print-t-shirt-and-short-set-multi/1601074455.prd,1601074455,Boys Surf Back Print T-Shirt And Short Set - Multi,Mini V by Very,GBP,9.50,12,Save up to £3,1,5,https://media.very.co.uk/i/very/W8IE9_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Surf Back Print T-Shirt And Short Set from V by Very, Multi, Crew neck T-Shirt with large back logo, Co-ordinating shorts with elasticated waist and drawstring fastening","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,True
