pdp_url,product_name,price_was,percentage_discount,selling_price,images,review,rating,breadcrumb,brand,size,care_instructions,properties,features
https://www.lidl.nl/p/wenko-bamboe-keukenassortiment/p100375393001,Bamboe keukenassortiment ,,,16.99,"['https://www.lidl.nl/assets/gcpcbf7817d846c44d695099dd50c12da54.jpeg', 'https://www.lidl.nl/assets/gcp55f2dcd566c14245a4d5b38480d298b2.jpeg', 'https://www.lidl.nl/assets/gcpa4429e58d87944e283d9283900c36859.jpeg', 'https://www.lidl.nl/assets/gcp3375df3dbb1c4d8285664632fe5e674b.jpeg']",6,4.8,Home > Wonen & inrichting > Babykamer & kinderkamer > Kinderkamer opbergen en organiseren,Wenko,,,"Gemaakt van bamboe: duurzaam, duurzaam en gemakkelijk schoon te maken,  ,  ,  ,  ,  ,  ","{'Inhoud': '-', 'Materiaal': 'Bamboe, magneet, kunststof', 'Afmetingen': 'Theedoos: 30,7 x 20,7 x 8 cm; theetrap: 29 x 17 x 13 cm; koffiedoos: 35,5 x 29,7 x 8,5 cm', 'Handgreep': '-', 'Design': '-', 'Nestbaar': '-', 'Max. draagvermogen': '-'}"
https://www.lidl.nl/p/livarno-home-bestekset/p100376767,Bestekset ,,,39.99,"['https://www.lidl.nl/assets/gcpc84f061b55204b2d9aea8797cee44428.jpeg', 'https://www.lidl.nl/assets/gcp15fe29e004ee484daa5ab25dc4f730f9.jpeg', 'https://www.lidl.nl/assets/gcp7fddcdc2b82c4e41bce0fb366b3259e6.jpeg']",9,4.4,Home > Keuken & huishouden > Tafelen,LIVARNO home,,,"Hoogwaardige roestvrijstalen messen, Vorken, eetlepels, koffielepels en gebaksvorkjes van roestvrij staal 18/10, Inclusief onderhoudsinstructies","{'Vaatwasserbestendig': 'Ja', 'Geschikt voor magnetron': 'Nee', 'Materiaal': 'Roestvrij staal', 'Aantal personen': '12', 'Leveringsomvang': '12x vorken, 12x messen, 12x lepel, 12x koffielepels, 12x gebaksvorkjes'}"
https://www.lidl.nl/p/philips-stoomborstel-1000-series-sth1010-10/p100373895,Stoomborstel 1000 Series STH1010/10 ,,,34.99,"['https://www.lidl.nl/assets/gcp5f9c7955b0214ea99cc7db4609ea362c.jpeg', 'https://www.lidl.nl/assets/gcpe0ae5bf599e247c4956223fdbb1610b1.jpeg', 'https://www.lidl.nl/assets/gcp77c2f5360f09490b97f06c0cc18ec57d.jpeg', 'https://www.lidl.nl/assets/gcp40c66eb7074a423a8d68b93e9518c0aa.jpeg']",11,4,Home > Keuken & huishouden > Wassen & strijken,PHILIPS,,," Waterreservoir van 85 ml voor geweldig uitziende kleding in slechts één beweging, Hittebestendige handschoen om je kleding veilig met stoom glad te strijken ,  ,  Klaar voor gladmaken met stoom in slechts 35 seconden ,  ,  Stoom je kleren glad, altijd en overal. Geen strijkplank nodig. ,  ","{'Stoomdruk': '18 g/ml', 'Vermogen': '900 W', 'Watertankvolume': '85 ml', 'Afmetingen': 'L 11,3 x B 9,2 x H 19 cm', 'Gewicht': '520 g', 'Leveringsomvang': '1 x handstomer, 1 x handschoen voor extra bescherming, 1 x gebruiksaanwijzing'}"
https://www.lidl.nl/p/silvercrest-kitchen-tools-ijsblokjesmachine/p100375948,IJsblokjesmachine ,,,159.0,"['https://www.lidl.nl/assets/gcp6896e322661c4463b53e97a0a7b022e8.jpeg', 'https://www.lidl.nl/assets/gcp8b5562d9be724d48a193c12e57522728.jpeg', 'https://www.lidl.nl/assets/gcp3923056bd5a54426848fa45f98297fdc.jpeg', 'https://www.lidl.nl/assets/gcp082c949519fb4b50b7edd915e143495b.jpeg', 'https://www.lidl.nl/assets/gcp6e93e87568154c87bf0ac587a1dd32ff.jpeg']",17,3.9,Home > Keuken & huishouden > Keukenapparaten,SILVERCREST® KITCHEN TOOLS,,,"Kant-en-klare ijsblokjes in enkele minuten - zonder voorkoelen, Twee ijsblokjesformaten selecteerbaar, Geïntegreerde 2 l watertank - geen wateraansluiting nodig, Optioneel ijs-/wateruitgifte per druk op de knop, Eenvoudige bediening via toetsen en LC-display, Instelbare timer, Met uitneembare lekbak, 9 grote ijsblokjes in ca. 9 minuten / 9 kleinere ijsblokjes in ca. 7 minuten / tot 12 kg ijs in 24 uur.","{'Volume waterreservoir': 'ca. 2 l', 'Vermogen': 'ca. 130 W', 'IJsblokjesgrootte': '2 verschillende maten ijsblokjes (S/L)', 'Hoeveelheid ijsblokjes': '9', 'Bedrijfsmodus': '-', 'Afmetingen': 'ca. B 25,2 x H 36,3 x D 38,9 cm', 'Gewicht': 'Apparaat: ca. 9,34 kg (incl. accessoires), lekbak: ca. 34 g, rooster: ca. 19 g', 'Leveringsomvang': '1x ijsblokjesmachine'}"
https://www.lidl.nl/p/easymaxx-naaimachinetas/p100358423,Naaimachinetas ,,,19.99,"['https://www.lidl.nl/assets/gcp51b2bb94525441bdbc3d36cbf6c26ad6.jpeg', 'https://www.lidl.nl/assets/gcpb569b70230304578a4b8331c65cd4198.jpeg']",12,4.1,Home > Keuken & huishouden > Naaimachines & accessoires,EASYmaxx,,,"Naaimachinetas met afneembare garenzakken - klittenband, Andere accessoiretassen",
https://www.lidl.nl/p/silvercrest-kitchen-tools-pizzaoven/p100346084,Pizzaoven ,,,99.99,"['https://www.lidl.nl/assets/gcpc6f502bcde034d6d90048f46ba5f3d37.jpeg', 'https://www.lidl.nl/assets/gcp1dde0a6a4302422893cafdb318a0bd0e.jpeg', 'https://www.lidl.nl/assets/gcped90a10a569f4bdc80e6ea4e6dd5cb22.jpeg', 'https://www.lidl.nl/assets/gcp98a02d22a7a14e169c262b6d93d54800.jpeg', 'https://www.lidl.nl/assets/gcp0dfe29803a794e88a89f544dc3bbe71c.jpeg', 'https://www.lidl.nl/assets/gcpbd734f1c161e4bd3bac58af2e4a32fb7.jpeg', 'https://www.lidl.nl/assets/gcp7b0c78f9f22b48b39120860617639eda.jpeg', 'https://www.lidl.nl/assets/gcp16a6a7e77ab74c7db19da5ba7bc77915.jpeg', 'https://www.lidl.nl/assets/gcpa20591251c324dc58112023a565e1d07.jpeg', 'https://www.lidl.nl/assets/gcp466ac22890a6496bb12243b7db223d8a.jpeg']",17,3.9,Home > Keuken & huishouden > Keukenapparaten,SILVERCREST® KITCHEN TOOLS,,,,
https://www.lidl.nl/p/livarno-home-rvs-keukenzeefset/p100384937,RVS keukenzeefset ,,,8.99,"['https://www.lidl.nl/assets/gcp41d5e496cc514d33b25710d34b85b861.jpg', 'https://www.lidl.nl/assets/gcpc56fda22b8e940b0bf050fae6b42e708.jpg', 'https://www.lidl.nl/assets/gcp1ab2ca1cfce443a3b1be3f8b6f9f4064.jpg']",7,4.6,Home > Keuken & huishouden > Koken & bakken,LIVARNO home,,,"Met extra brede zijgrepen en potondersteunen, Vaatwasmachinebestendig, 3 stuks, Groot: ca. Ø 20 cm, Middel: ca. Ø 14 cm, Klein: ca. Ø 8 cm, Groot: ca. 170 g, Middel: ca. 126 g, Klein: ca. 47 g",
https://www.lidl.nl/p/silvercrest-kitchen-tools-elektrische-aardappelschiller/p100378285,Elektrische aardappelschiller ,,,29.99,"['https://www.lidl.nl/assets/gcp32988b8cb6844e738ac9a2de2184d908.jpeg', 'https://www.lidl.nl/assets/gcpf3ca0b1ec7864eba9cdac9e20228551b.jpeg', 'https://www.lidl.nl/assets/gcp13dde3fdcd58475286a21a975bbfa1ce.jpeg', 'https://www.lidl.nl/assets/gcp7d290c7fcf6e47c89ea72ea78edcbd7c.jpeg', 'https://www.lidl.nl/assets/gcpf66b7584120a48b4895736d58994ffd1.jpeg', 'https://www.lidl.nl/assets/gcpf3aabb63d7934d83a66e666dcc8eee2b.jpeg', 'https://www.lidl.nl/assets/gcpcd2e621d9c744d29835fbedef02973b5.jpeg', 'https://www.lidl.nl/assets/gcp36ceab1dd68345859b8fd2f5a62e88e0.jpeg']",29,3.6,Home > Keuken & huishouden > Keukenapparaten,SILVERCREST® KITCHEN TOOLS,,,"2-in-1: ook als slacentrifuge te gebruiken, Voor het schillen van aardappelen en centrifugeren van bladgroenten, Schilt tot 1 kg aardappelen in slechts enkele minuten, Opzetstuk voor slacentrifuges om bladgroenten te drogen, 2 functie-instellingen, Veilige stand door zuipnapvoet, Nominaal vermogen: ca. 85 W, Kabellengte: ca. 100 cm",
https://www.lidl.nl/p/silvercrest-auto-kruimeldief/p100376367,Auto-kruimeldief ,,,19.99,"['https://www.lidl.nl/assets/gcpe60c32e9e19847e3bebe2bd371bb4990.jpeg', 'https://www.lidl.nl/assets/gcpa7b5e4c8a39242768846d4d8b600ddb0.jpeg', 'https://www.lidl.nl/assets/gcp9c243b740d8f4c14b4c18764829b7f47.jpeg', 'https://www.lidl.nl/assets/gcpeda98b216c4546789380b276458a48e0.jpeg', 'https://www.lidl.nl/assets/gcp0725b7ddaf944ce88eb7903e44973011.jpeg', 'https://www.lidl.nl/assets/gcp2b7451f80cb146adbf73c673e10235fb.jpeg', 'https://www.lidl.nl/assets/gcp3d743b5b574a4364a752d2640b404869.jpeg', 'https://www.lidl.nl/assets/gcpe9d431fd5030463e8629f5f7eaf21bda.jpeg']",8,4.4,Home > Keuken & huishouden > Huishouden & schoonmaken,SILVERCREST®,,,"Gebruik via 12 V-sigarettenaansteker, Ideaal voor autobekleding en -binnenruimtes, Verwijderbaar en zakloos stofreservoir van 400 ml, Omvangrijk accessoires voor diverse toepassingen: Borstelhulpstuk, spleetmondstuk, verlengslang (ca. 80 cm), Uitwasbaar permanent-stoffilter-systeem, Demontage van het apparaat zonder gereedschap voor eenvoudige reiniging en eenvoudig legen van het verwijderbare stofreservoir, Grote actieradius door extra lange kabel (ca. 3 m)","{'Looptijd': '-', 'Accu': '-', 'Stofreservoirinhoud': 'ca. 400 ml', 'Snoerloos': '-', 'Vermogen': '120 W', 'Zuigniveau': '-', 'Zuigbuis / steel': '-', 'Laadstation': '-', 'Oplaadtijd': '-', 'Volume': 'ca. 78 db', 'Filter': 'Wasbaar', 'Kabellengte': 'ca. 3 m', 'Afmetingen': 'ca. 38 x 10,4 x 12,2 cm', 'Gewicht': 'ca. 710 g', 'Leveringsomvang': '1x handstofzuiger, 1x kleine borstel, 1x verlengslang met verbindingsstukken, 1x filter (vooraf geïnstalleerd), 1x spleetmondstuk'}"
https://www.lidl.nl/p/bodum-koffie-theebereider/p100371809,Koffie-/theebereider ,,,19.99,"['https://www.lidl.nl/assets/gcp9e10f950baa0430cabf7ba32aae8bef0.jpeg', 'https://www.lidl.nl/assets/gcp2215d51ef79b406984d6505588047e25.jpeg', 'https://www.lidl.nl/assets/gcp70582639fe464604a3311047634f22af.jpeg', 'https://www.lidl.nl/assets/gcp4badf2dfa91a46bcaffac9e251383d18.jpeg', 'https://www.lidl.nl/assets/gcpa2f384eeff2540c78c81cc8a8a7dd9f4.jpeg', 'https://www.lidl.nl/assets/gcpdf210b311d8b4c8fae6270244c2b56c3.jpeg', 'https://www.lidl.nl/assets/gcp9d8d94fc94164e1d82178a12235f1c59.jpeg']",26,3.7,Home > Keuken & huishouden > Keukenapparaten,BODUM,,,"Koffiezetapparaat: ,  , Theezetter: ,  , Theepotwamer: ,  ","{'Uurvermogen': '-', 'Materiaal': '', 'Maat': '-', 'Uitrusting': '-', 'Veiligheidsvoorziening': '-', 'Afmetingen': '', 'Leveringsomvang': '-'}"
https://www.lidl.nl/p/grillmeister-houtskool-bbq-cilinder/p100386479,Houtskool BBQ-cilinder ,,,59.99,"['https://www.lidl.nl/assets/gcpcc8f391b3ce74ad4b411901754b531c4.jpg', 'https://www.lidl.nl/assets/gcpe886814ac5c4413c9312cd14b48cd684.jpg', 'https://www.lidl.nl/assets/gcp857c5571cf264b23b6f8295f9b4d5629.jpg', 'https://www.lidl.nl/assets/gcp930d352b90d8490bb59a346f283feb09.jpg', 'https://www.lidl.nl/assets/gcpb0eeae7bfcb54a3d9f5f623d68ea9d38.jpg', 'https://www.lidl.nl/assets/gcp63c93dd58ec745da8625cde05e86f355.jpg']",8,4.3,Home > Wonen & inrichting > Tuin & balkon > Barbecues,GRILLMEISTER,,,"Robuuste staande grill met deksel en vuurkom van hittebestendig gecoate staal, Gemakkelijk te hanteren scharnierdeksel met 2 ventilatieopeningen voor perfect afgestemde gloed, Groot grilloppervlak – ideaal ook voor indirect grillen, Apart warmhoudrek, Grill- en warmhoudrek van duurzaam, verchroomd staal, Stabiele, gepoedercoate stalen frame met eenvoudige montage, Incl. gebruiksaanwijzing en onderhoudsinstructies","{'Grilltype': 'Houtskool', 'Grilloppervlak': 'ca. B 51 x D 34 cm', 'Bereidingsmethode': '-', 'Max. aantal personen': '-', 'Thermometer': '-', 'Warmhoudrek': 'ja', 'Kijkvenster': '-', 'Werkhoogte': 'ca. 76 cm', 'Wielen': '-', 'Accessoires': 'apart warmhoudrek', 'Materiaal': 'Vuurkom, poten: Staal, gefosfateerd en gepoedercoat', 'Afmetingen': 'ca. B 60 x H 95 x D 79 cm (zonder handvat)', 'Gewicht': 'ca. 8,9 kg'}"
https://www.lidl.nl/p/silvercrest-kledingstomer-1630-w/p100378246,Kledingstomer 1630 W ,,,64.99,"['https://www.lidl.nl/assets/gcp84f8905edbc24443aa7ad387ab8864ce.jpeg', 'https://www.lidl.nl/assets/gcpb9803c72061846c983cebf46f55a0a3e.jpeg', 'https://www.lidl.nl/assets/gcp5ab4e66bbae148c4a12418dd65d4f029.jpeg', 'https://www.lidl.nl/assets/gcp8bb94b4d210e4b1c93dfea76a1bfa871.jpeg', 'https://www.lidl.nl/assets/gcpb80c4908b00d44109792a53e010c00b4.jpeg', 'https://www.lidl.nl/assets/gcpe4181e68bc2948c687283046e04c3ae1.jpeg', 'https://www.lidl.nl/assets/gcp951632f4e3d84c3297c864beabe23e6a.jpeg', 'https://www.lidl.nl/assets/gcp9ef18c3a1e1c439ca608067b9ab9fdd9.jpeg', 'https://www.lidl.nl/assets/gcpd12a58bb1fb04441bf4fd8a4e66600b7.jpeg', 'https://www.lidl.nl/assets/gcpf8409a2c1cd943e48c64dbabaa77abc3.jpeg', 'https://www.lidl.nl/assets/gcp61c4b97a776f46468c1e36bb915c1c3e.jpeg', 'https://www.lidl.nl/assets/gcp242f12448ab24a9494020b5da5a014c7.jpeg', 'https://www.lidl.nl/assets/gcpdf1a18a8746343b18c38f8e6bddcc1b6.jpeg']",15,3.9,Home > Keuken & huishouden > Wassen & strijken,SILVERCREST®,,,"Voor zacht gladstrijken en opfrissen van kleding, Kleerhanger en stabilisatiestroken met bevestigingsklemmen voor het praktische spannen van textiel, Maakt ongecompliceerd en snel gladstrijken van kleding mogelijk, Haken voor extra kleerhanger, Comfortabel staand werken door de telescoopsteel - handstuk bij pauzes eenvoudig ophangen, In-/uitschakelen met voetknop, Mobiel inzetbaar door XL-lichtlopende wielen - eenvoudig kantelen en gaan (Tilt & Go systeem), Kleerhanger 360° draaibaar, Roestvrij stalen strijkzool, Grote afneembare 2,5-l-watertank voor lange looptijd en gemakkelijk bijvullen, Korte opwarmtijd - in ca. 60 seconden gebruiksklaar, Met statusweergave, automatische uitschakeling en oververhittingsbeveiliging, Metaalveer als knikbescherming van de stoomslang, Veilig werken dankzij hittehandschoen, Extra bevestigingshaak voor accessoires (in opbergzak) of netkabel, Incl. borstelopzet, pershouder, opbergzak, hittebestendige handschoen en textielbeschermhoes voor het handstuk, Nominaal vermogen: 1630 W, Stoomcapaciteit: 30 g/min., Watertankvolume: 2,5 l, Opwarmtijd: ca. 60 sec.","{'Stoomopbrengst': '-', 'Vermogen': '1630 W', 'Inhoud watertank': 'ca. 2,5 l', 'Continue stoomopbrengst': '30 g/min', 'Materiaal zool': 'Roestvrij staal', 'Functie': 'Telescoopfunctie', 'Afmetingen': 'Apparaat incl. telescoopsteel borstel en alle accessoires ca. 46 x 27 x 164,5 cm', 'Gewicht': 'Apparaat incl. telescoopsteel, borstel en alle accessoires: ca. 4.040 g', 'Leveringsomvang': '1X handstomer, 1x borstelopzet, 1x pers, 1x opbergtas voor de accessoires, 1x textielbeschermhoes, 1x handschoen'}"
https://www.lidl.nl/p/livarno-home-keukenorganizer/p100385197,Keukenorganizer ,,,8.99,"['https://www.lidl.nl/assets/gcp49f94328cb78435ba803a2e2a3d3710e.jpg', 'https://www.lidl.nl/assets/gcp36f2b513f6dc43f6ab40106ec42e1fe8.jpg', 'https://www.lidl.nl/assets/gcp3b472edbced141daba7ce6efc0eec576.jpg', 'https://www.lidl.nl/assets/gcp26624e78dd50489894721911dc2b7257.jpg', 'https://www.lidl.nl/assets/gcpb9ee6654738f4177abcf104108c1de1e.jpg', 'https://www.lidl.nl/assets/gcpf35625c1ead44cdf9276f783eeb009ba.jpg', 'https://www.lidl.nl/assets/gcp942cb84ec834453ab3f9bde8ce0a317f.jpg', 'https://www.lidl.nl/assets/gcp8f063d941bf846cf99f7f257f4557546.jpg', 'https://www.lidl.nl/assets/gcp7e63f20d664e40d7995d1a806cbf28d2.jpg', 'https://www.lidl.nl/assets/gcp1f1e7932ef094816aaa4950f75197df2.jpg', 'https://www.lidl.nl/assets/gcpb8027c1f6722442f809e84e441db45fa.jpg', 'https://www.lidl.nl/assets/gcpa0a88741a3d54c8fb81190d4e93a4f90.jpg', 'https://www.lidl.nl/assets/gcp12bbe504adad4d0a8de73ab60da3b44d.jpg', 'https://www.lidl.nl/assets/gcpe975ae8056274989a8a55bd8b1b17328.jpg', 'https://www.lidl.nl/assets/gcp6d142e50787f4600b807a988a5056d5f.jpg', 'https://www.lidl.nl/assets/gcp09ad7a355e184082a382b0b8bb3477cf.jpg', 'https://www.lidl.nl/assets/gcp701a250e401e4df1926c20afc7d38ec8.jpg', 'https://www.lidl.nl/assets/gcpa6e2339dc1bf48a8828ae2b446d251bb.jpg', 'https://www.lidl.nl/assets/gcp8263794b95e74886a80a2261a45bf985.jpg']",9,4.3,Home > Wonen & inrichting > Woondecoratie > Opbergen & bewaren,LIVARNO home,,,": ,  , : ,  ","{'Onderdelen': 'Onderrek', 'Deksel': 'ja (Onderrek-voorraadbak)', 'Zichtvenster': '-', 'Afmetingen': 'Onderrek', 'Inhoud': 'Onderrek', 'Rollen': '-', 'Stapelbaar': 'ja (Onderrek-', 'Nestbaar': '-', 'Greep': '-', 'Materiaal': 'Onderrek-', 'Max. draagvermogen': '-'}"
https://www.lidl.nl/p/livarno-home-opbergboxenset/p100379975001,Opbergboxenset ,,,11.99,"['https://www.lidl.nl/assets/gcp7c958fd33d99466a90876c12f1a6ca35.jpg', 'https://www.lidl.nl/assets/gcp34f063e86b924c3e953ac026d44c994d.jpg', 'https://www.lidl.nl/assets/gcpe216eac0bd2a42f7a05c32033ec2d509.jpg']",8,4.3,Home > Wonen & inrichting > Woondecoratie > Opbergen & bewaren,LIVARNO home,,,"Opbergboxen met deksel, Praktische zijgrepen, Ruimtebesparend in elkaar te stapelen, :, :","{'Afmetingen': 'Opbergbox klein: per stuk ca. L 26,5 x B 18,4 x H 13,2 cm; Opbergbox groot: per stuk ca. L 36,2 x B 26,4 x H 20,4 cm', 'Vaatwasserbestendig': '-', 'Magnetronbestendig': '-', 'Inhoud': '-'}"
https://www.lidl.nl/p/russell-hobbs-stoomstrijkijzer-light-and-easy-brights-sapphire/p100385396,Stoomstrijkijzer Light and Easy Brights Sapphire ,,,24.99,"['https://www.lidl.nl/assets/gcpcc6de5d8288c4a7d8f4af44ec02ad2b5.jpg', 'https://www.lidl.nl/assets/gcp7a4a260c227b4829a69ac370a4a3bc89.jpg', 'https://www.lidl.nl/assets/gcpe2d9b72809b54e90b1f5936b521c96a7.jpg', 'https://www.lidl.nl/assets/gcp629eadb2f7fc4d22a9fb287bb6b6329a.jpg', 'https://www.lidl.nl/assets/gcp795fd3f522134f89b600ccbcce3ddb92.jpg', 'https://www.lidl.nl/assets/gcp83bdb9cec4be49d1a76a5630cdb07952.jpg']",12,3.9,Home > Keuken & huishouden > Wassen & strijken,Russell Hobbs,,,,"{'Stoomstoot': 'Extra stoomstoot van 115 g/min', 'Vermogen': '2.400 Watt', 'Inhoud watertank': '240 ml watertank', 'Continue stoomoutput': 'tot 35 g/min', 'Materiaal strijkzool': 'Keramiek', 'Functie': 'Extra stoomstoot van 115 g/min,\xa0Automatische stoom,\xa0Verticaal stomen, Anti-kalksysteem, Spuitwaterfunctie, Druppelstop', 'Afmetingen': '274 x 120 x 158 mm', 'Gewicht': '1001 g', 'Leveringsomvang': '1x Strijkijzer'}"
https://www.lidl.nl/p/silvercrest-kitchen-tools-keukenmachine-met-weegschaal/p100380324,Keukenmachine met weegschaal ,,,139.0,"['https://www.lidl.nl/assets/gcp2a5b5d5cdcc34cdb9bcaf5a3d457a5c6.jpeg', 'https://www.lidl.nl/assets/gcp68fa2eb9115542a29685f009074c0c3d.jpeg', 'https://www.lidl.nl/assets/gcp42525dcd3fd64259adbf56c4bcb2d8a6.jpeg', 'https://www.lidl.nl/assets/gcp08eacaa34cb14b1280031e8f00c981f4.jpeg', 'https://www.lidl.nl/assets/gcpef443df45fe54eaebad2702061054469.jpeg', 'https://www.lidl.nl/assets/gcpf237de4d48d74cdeb33a7e542586313a.jpeg', 'https://www.lidl.nl/assets/gcp1fb45c9a2b9b4b459bbb9ff09f4ad9cd.jpeg']",6,4.7,Home > Keuken & huishouden > Keukenapparaten,SILVERCREST® KITCHEN TOOLS,,,"Met geïntegreerde weegschaal om te wegen in de mengkom, Krachtige 900-W-motor – verwerkt ook zware degen, Grote roestvrijstalen mengkom met 3,6 l capaciteit – uitneembaar voor eenvoudige reiniging, Mixer-opzetstuk met roestvrijstalen mes en deksel met vulopening, Zwenkarm met ontgrendelknop voor eenvoudig verwisselen van de accessoires, Inclusief spatbescherming met vulopening, glazen mengbeker, deeghaak, garde en klopper, Deeghaak en klopper met ILAG®-antiaanbaklaag, Oververhittingbeveiliging, Planetair roersysteem voor een optimaal knet- en roerresultaat, ILAG® ULTIMATE SP-800 is een hoogwaardige 2-lagige PTFE en PFAS vrije coating voor de hoogste eisen. Deze keramisch versterkte coating kenmerkt zich door een zeer hoge slijtvastheid en een zeer goed anti-aanbakeffect, evenals een uitstekende vlekbestendigheid, zelfs bij intensief huishoudelijk gebruik en verhoogde gebruikstemperaturen.","{'Vermogen': 'ca. 900 W', 'Inhoud': 'ca. 3,6 l en 1 l', 'Snelheidsstanden': '8 met extra turbofunctie', 'Functie': 'kneden, roeren, mixen', 'Afmetingen': 'Apparaat met kom (zonder handvat): ca. 345 x 235 x 575 mm', 'Gewicht': 'Basisapparaat: ca. 3645 g', 'Leveringsomvang': 'Basisapparaat, mengkom, spatbescherming, deeghaak, klopper, garde, mengbeker, deksel mengbeker, maatbeker mengbeker, gebruiksaanwijzing met 10 receptideeën'}"
https://www.lidl.nl/p/silvercrest-kitchen-tools-keukenmachine-600-w/p100387059,Keukenmachine 600 W ,,,59.99,"['https://www.lidl.nl/assets/gcp3e33d485bf65444497f81a6f7c61669c.jpg', 'https://www.lidl.nl/assets/gcpf8b1e9cdb49149deaabba1ab6db87cb7.jpg', 'https://www.lidl.nl/assets/gcp9e5fd5a145aa4af38ee49a00b207d64e.jpg', 'https://www.lidl.nl/assets/gcp5c52dd5370bb45f1a58b248c7a447a44.jpg', 'https://www.lidl.nl/assets/gcp1c86e7cf3f57479eb97ef67709d562e2.jpg']",6,4.7,Home > Keuken & huishouden > Keukenapparaten,SILVERCREST® KITCHEN TOOLS,,,"3 in 1: Voor mixen, kloppen en kneden, Traploze snelheidsregeling met extra pulsfunctie, Krachtige 600 W motor - verwerkt zelfs zware degen, Grote, afneembare roestvrijstalen mengkom,  met 5 l inhoud, Zwenkarm met ontgrendelknop voor eenvoudig verwisselen van accessoires, Deeghaak en garde met ILAG®-antiaanbaklaag, ILAG® ULTIMATE SP-800 is een hoogwaardige 2-laagse PTFE- en PFAS-vrije coating voor de hoogste eisen. Deze keramisch versterkte coating kenmerkt zich door de hoogste slijtvastheid en een zeer goed anti-aanbakeffect, evenals uitstekende vlekbestendigheid, zelfs bij intensief huishoudelijk gebruik en verhoogde gebruikstemperaturen, Gebruiksaanwijzing met 10 recepten, Incl. spatbescherming met vulopening, deeghaak, garde en menggarde","{'Vermogen': '600 W', 'Inhoud': '5 L', 'Snelheidsstanden': '-', 'Functie': 'Mixen, kloppen en kneden', 'Afmetingen': 'L 346 x B 216 x H 312 mm (basisapparaat met mengkom)', 'Gewicht': '3,5 kg', 'Leveringsomvang': '1x Keukenmachine, 1x Deeghaak, 1x Garde, 1x Menggarde, 1x Spatbescherming'}"
https://www.lidl.nl/p/gourmetmaxx-3-in-1-slaset/p100372599,3-in-1 slaset ,,,19.99,"['https://www.lidl.nl/assets/gcp49126824896949b3adc31146d2ccd058.jpeg', 'https://www.lidl.nl/assets/gcpce32bff34cbd45589ec7e116a598b47b.jpeg', 'https://www.lidl.nl/assets/gcp9c219fcb3edb41aa8d42a8563ea60124.jpeg', 'https://www.lidl.nl/assets/gcp7b3f3bb77eca4bceb200ffa3e3cdacad.jpeg', 'https://www.lidl.nl/assets/gcp14121717946f43888e6de416af6ffae7.jpeg', 'https://www.lidl.nl/assets/gcp4526763638cc4468ba695aac705e9c36.jpeg', 'https://www.lidl.nl/assets/gcpa786f4e10c704d7b9d2955b703afdabd.jpeg', 'https://www.lidl.nl/assets/gcpd54771d2bb674ab7931dbf5605476b95.jpeg', 'https://www.lidl.nl/assets/gcpa9c80231d3434c6ba7aa4a5ab32845a4.jpeg', 'https://www.lidl.nl/assets/gcpf33a91ac93ac4b5dbf92caf45ca5e4d1.jpeg']",11,4,Home > Keuken & huishouden > Koken & bakken,GOURMETmaxx,,,"Slacentrifuge met 4 verschillende messeninzetstukken voor hakken, raspen, knijpen en snijden, Het snijgoed wordt direct in de kom verzameld, De kom is ook ideaal om in te bewaren, Vaatwasserbestendig, Inzetstukken kunnen indien nodig eenvoudig worden vervangen, Kom met antislipring op de bodem, Incl. vingerbescherming, Inhoud: ,  ",
https://www.lidl.nl/p/livarno-home-raamwisser-met-sproeifunctie/p100385453,Raamwisser met sproeifunctie ,14.99,13%,12.99,"['https://www.lidl.nl/assets/gcp9976da4c8c154881afd190ed047c08d8.jpg', 'https://www.lidl.nl/assets/gcp4b233fcbf6db41868ee2e530d97a18b4.jpg', 'https://www.lidl.nl/assets/gcpbdbfaf2050b54ae183322101cfa298b3.jpg', 'https://www.lidl.nl/assets/gcpe4ca8f9e090341be977c02a26fddd9fa.jpg']",16,3.8,Home > Keuken & huishouden > Huishouden & schoonmaken,LIVARNO home,,,"Wisserhoes gemaakt van gerecycled materiaal, Met geïntegreerde sproeifunctie, Ideaal voor het reinigen van moeilijk bereikbare glasoppervlakken of hoge ramen zonder emmer, Doseerbare sproeinevel voor comfortabel en snel reinigen, Afneembare tank, Draaipunt en Softgrip-ommanteling aan de handgreep, Voor comfortabel en efficiënt werken, Incl. wisserhoes","{'Werkbreedte': 'ca. 28 cm', 'Watertank': 'ca. 500 ml', 'Emmer': 'nee', 'Handgreep': 'met Softgrip-ommanteling', 'Accessoires': '-', 'Ophangoog': 'nee', 'Onderhoudsinstructies': 'wassen op max. 60 °C', 'Afmetingen': 'ca. L 30 x B 10 x H 136 cm', 'Materiaal wisserhoes': '50 % Polyester (gerecycled), 35 % Polyester, 15 % Polyamide'}"
