pdp_url,product_name,selling_price,regular_price,rating,review,image,ingredients,warning,specification,promotion_description,product_description
https://www.walmart.com/ip/TRU-RED-Retractable-Quick-Dry-Gel-Pens-Fine-Point-0-5mm-Asst-TR54491/363774048,TRU RED Retractable Quick Dry Gel Pens Fine Point 0.5mm Asst TR54491,12.56,,5.0,1,https://i5.walmartimages.com/seo/TRU-RED-Retractable-Quick-Dry-Gel-Pens-Fine-Point-0-5mm-Asst-TR54491_e245f2a7-e039-4ebd-a6b8-5997c9b01aa7.6b7bf178c3edf59399f64db89acdfe4d.jpeg,,,"{'Pen Point Size': '0.5 mm', 'Pen Point Style': 'Fine', 'Ink Color': 'Black', 'Material': 'Gel', 'Color': 'Black', 'Count': '12', 'Retail Packaging': 'Value Pack', 'Features': 'Airplane-safe, Push-button mechanism, Acid-free, Color-coded barrel, Talc-free, Rubberized barrel', 'Manufacturer': 'Staples', 'Brand': 'WorkLife Brands'}",,"Take clean, readable notes with this 12-pack of TRU RED 0.5mm quick-dry retractable gel pens.Make your mark on contracts, forms, and other paperwork with these gel pens. The quick-drying ink resists smudging for clean, professional results, and the retractable design means there are no caps to lose. Each pen features a soft-touch texture, providing added comfort while you record meeting minutes or take notes during long conference calls. With an assortment of hues, these TRU RED 0.5mm quick-dry retractable gel pens make it easy to color-code your thoughts.• Smooth-flowing assorted ink pen provides bold, vivid writing.• Advanced ink dries fast for less smearing.• 0.5mm fine point spreads ink perfectly.• Full rubberized barrel for extended use and comfort.• Colored barrels indicate ink color.• Convenient pocket clip to attach pen to notebooks, pockets, and more.• Convenient retractable style prevents lost caps.• Acid-Free.• 12 per pack.• Black(2), Red(2), Blue(2), Purple(2), Teal(2), Orange (1), Lime Green (1).• Sold as 12/Pack."
https://www.walmart.com/ip/PenAgain-ErgoSof-Pen-Ehlers-Danlos-Arthritis-Carpal-Tunnel-Pain-Relief-Red-00023/111495088,PenAgain ErgoSof Pen Ehlers-Danlos Arthritis Carpal Tunnel Pain Relief Red (00023),8.99,,5.0,3,https://i5.walmartimages.com/seo/PenAgain-ErgoSof-Pen-Ehlers-Danlos-Arthritis-Carpal-Tunnel-Pain-Relief-Red-00023_ced5aba4-3734-4b6c-8684-df67707dc07b.adc1a21d81e0c38aa2d162222b70bf5f.jpeg,,"proposition 65 reasons:titanium dioxide, other chemicals","{'Pen Point Size': '1.0 mm', 'Ink Color': 'Black', 'Material': 'Other', 'Color': 'Electric Red', 'Color Category': 'Multicolor', 'Count': '1', 'Retail Packaging': 'Single Piece', 'Features': 'Ergonomic, Refill', 'Manufacturer': 'BAUMGARTENS', 'Brand': 'PenAgain', 'Assembled Product Dimensions (L x W x H)': '0.01 x 0.01 x 0.01 in'}",,"PenAgain Ergosof pen will make writing a joy. The wishbone shape design encourages the time-tested "" tripod"" finger grip. This grasp is not only comfortable but is also more ergonomic. Whether you are right or left handed, the Ergosof pen will prevent sore fingers and tired wrists. The dynamic tripod pen hold has been shown to help children focus on the content of their writing rather than having to worry about their control of the pen or their speed of writing. Now they can express themselves through writing with ease. The pen is retractable so you won't have to worry about leaks. It has easy to replace refills so that you're never short of ink. This pen's electric&nbsp;red case makes it stand out above the rest. Helpful for Arthritis and Ehlers Danlos Syndrome patients."
https://www.walmart.com/ip/Pentel-EnerGel-RTX-Retractable-Liquid-Gel-Pen-0-7mm-Metal-Tip-Medium-Line-0-7mm-Black-Ink-12-Pk-Hanging-Window-Box/114950236,"Pentel EnerGel RTX Retractable Liquid Gel Pen, (0.7mm) Metal Tip, Medium Line,0.7mm, Black Ink, 12-Pk Hanging Window Box",19.95,,5.0,17,https://i5.walmartimages.com/seo/Pentel-EnerGel-RTX-Retractable-Liquid-Gel-Pen-0-7mm-Metal-Tip-Medium-Line-0-7mm-Black-Ink-12-Pk-Hanging-Window-Box_d64ad650-6a21-47fb-b222-896829706271.abdcb9d5615d881580ce3cef6190e351.jpeg,,,"{'Pen Point Size': '0.7 mm', 'Ink Color': 'Black', 'Material': 'Plastic', 'Color': 'Black', 'Color Category': 'Black', 'Count': '1', 'Retail Packaging': 'Bundle', 'Manufacturer': 'Pentel', 'Brand': 'EnerGel', 'Assembled Product Dimensions (L x W x H)': '1.13 x 3.13 x 7.00 ""'}",,"EnerGel RTX provides a smooth writing experience. Fast-drying liquid gel ink. Great for left handers - no smears, no smudges, no globs. Latex-free grip. 0.7mm tip writes medium lines."
https://www.walmart.com/ip/Ballpoint-Writing-Pens-12-pack-6-count-6-refills-with-Stylus-Tips-0-5mm-Medium-Point-Pen-Black-Ink-Pen-Stylus-Pens-NO-693/2286107564,"Ballpoint Writing Pens,12 pack(6 count+6 refills) with Stylus Tips 0.5mm Medium Point Pen Black Ink Pen Stylus Pens(NO.693)",6.99,,3.2,,https://i5.walmartimages.com/seo/Ballpoint-Writing-Pens-12-pack-6-count-6-refills-with-Stylus-Tips-0-5mm-Medium-Point-Pen-Black-Ink-Pen-Stylus-Pens-NO-693_7829ce6d-9def-49f9-a1ba-3ae8b5146429.038a53ad5827da2181026f5a9d144ba4.jpeg,,"California residents: This product can expose you to chemicals including diethylhexyl phthalate or lead, which are known to the State of California to cause cancer and birth defects or other reproductive harm. For more information go to www.P66Warnings.ca.gov.","{'Pen Point Size': '0.5 mm', 'Ink Color': 'Black', 'Material': 'Metal', 'Color': 'Black', 'Color Category': 'Black', 'Brand': 'Gazdag'}",,"Pen holder design: easy to carrySmooth writing: the ball tip of the ball is smooth, and it is not easy to break the ink.Curved rubber sleeve design: help you develop a correct pen-holding posture. Suitable for children to practice writing. Features soft grip for extra comfort that fits snugly in the hand for hours of comfortable writing.Specification:Length: 5.5"" ( 140mm )Writing point: 0.5MM Medium Point"
https://www.walmart.com/ip/Poppin-Flat-Top-Ballpoint-Pens-Set-12-Retractable-Ballpoint-Pens-Assorted-Colors-Black-Ink-Medium-1mm-Tip-Unique-Flat-Top-Design-Powder-Coated-Matte/7975218067,"Poppin Flat Top Ballpoint Pens, Set of 12 Retractable Ballpoint Pens in Assorted Colors with Black Ink, Medium 1mm Tip, Unique Flat Top Design, Powder Coated Matte Finish",,,,,https://i5.walmartimages.com/seo/Poppin-Flat-Top-Ballpoint-Pens-Set-12-Retractable-Pens-Assorted-Colors-Black-Ink-Medium-1mm-Tip-Unique-Design-Powder-Coated-Matte-Finish_eced7053-815a-43b2-a71e-5ad82f324003.4cace07133753bbab0f750dfa987a7c2.jpeg,,,"{'Pen Point Size': '1.0 mm', 'Ink Color': 'Black', 'Color': 'Assorted Colors', 'Manufacturer': 'Poppin', 'Brand': 'Poppin'}",,"Poppin Flat Top Ballpoint Pens, Set of 12 Retractable Ballpoint Pens in Assorted Colors with Black Ink, Medium 1mm Tip, Unique Flat Top Design, Powder Coated Matte FinishDesigned by Poppin in NYC, these retractable ballpoint pens feature a unique flat top design. The retractable design allows you to easily click the top of the pen to begin writing. There is no cap to lose, providing convenience and ensuring the pen won't dry out when not in use. The ballpoint pens feature a unique flat top design, making the pens fun to hold and ensuring they will lay flat on your desk and won't roll away. These ballpoint pens feature a medium 1.0mm tip with smooth ink that flows easily onto the page and won't skip. These pens have a unique powder coated exterior, providing a luxe matte finish, and a soft touch feel. This 12 pack of pens includes assorted colors, 2 each of: wine, dusty rose, blush, sky, teal, and navy, all with black ink. The feature a convenient matching clip with a subtle debossed logo. - Retractable Ballpoint Pens: Easily click the top of the pen to begin writing. No cap to lose, providing convenience and ensuring the pen won't dry out when not in use.- Unique Flat Top Design: Designed by Poppin in NYC, these ballpoint pens feature a unique flat top design, making the pens fun to hold and ensuring they will lay flat on your desk and won't roll away.- Medium Point: These ballpoint pens feature a medium point 1.0mm tip with smooth ink that flows easily onto the page and won't skip.- Powder Coated Exterior: These desk pens have a powder coated exterior, providing a luxe matte finish, and a soft feel.- Assorted Colors: This 12 pack of pens includes 2 each of: wine, dusty rose, blush, sky, teal, and navy, all with black ink. They feature a convenient matching clip with a subtle debossed logo.- - - - Brand:  Poppin- Writing Instrument Form:  Ballpoint Pen- Ink Color:  Black- Age Range (Description):  Adult- :"
https://www.walmart.com/ip/uni-ball-207-Impact-Roller-Ball-Retractable-Gel-Pen-Blue-Ink-Bold-Sold-as-a-pack-of-2-pens/174009045,"uni-ball 207 Impact Roller Ball Retractable Gel Pen, Blue Ink, Bold, Sold as a pack of 2 pens",9.99,,4.8,4,https://i5.walmartimages.com/seo/uni-ball-207-Impact-Roller-Ball-Retractable-Gel-Pen-Blue-Ink-Bold-Sold-as-a-pack-of-2-pens_1be0f591-6d17-422d-9d87-19213ec95bc8.b8210380ace4dce51e78e063ac06f0dc.jpeg,,,"{'Pen Point Style': 'Bold', 'Ink Color': 'Blue', 'Color': 'Blue', 'Color Category': 'Blue', 'Count': '2', 'Features': 'Retractable', 'Manufacturer': 'Sanford', 'Brand': 'uniball'}",,"uni-ball 207 Impact Roller Ball Retractable Gel Pen, Blue Ink, Bold, Sold as a pack of 2 pens"
https://www.walmart.com/ip/Uni-SXR-7-Jetstream-Ballpoint-Pen-Refill-0-7-mm-Black/13360119701,Uni SXR-7 Jetstream Ballpoint Pen Refill - 0.7 mm - Black,14.34,,3.6,,https://i5.walmartimages.com/seo/Uni-SXR-7-Jetstream-Ballpoint-Pen-Refill-0-7-mm-Black_92d21ca1-08cc-4613-b7f6-c1448312aded.998fba508adc95c8cbd7f361a707886c.jpeg,,,"{'Material': 'Plastic', 'Color': 'Black', 'Count': '1', 'Manufacturer': 'Uni-ball', 'Brand': 'uniball'}",,"""It writes smoothly and smoothly. ""Jetstream"" Retractable Single Color Refill. Product Features: Low writing resistance for smooth writing and smooth writing. Compared to existing oil-based ballpoint pens, JETSTREAM produces smooth writing with low writing resistance regardless of the speed of writing â–  Crisp and Dark Drawing Line: By combining new colors and pigments, we realize the black density of the traditional ink (black ink). â–  Excellent quick-drying newly developed ink penetrates into paper, and dries much faster. Reduces the stress of getting your hands dirty due to drawing lines common with traditional oil-based inks. â–  Equipped with a new mechanism to prevent direct current and backflow of ink with a spring tip and twin ball mechanism. Built in spring tip to support new inks with smooth, low viscosity By pressing the ball on the nib, it prevents direct ink (leaking from the nib). In addition, the twin ball mechanism prevents ink backflow (reverse to the nib)."
https://www.walmart.com/ip/Sharpie-S-Gel-7mm-Medium-Point-Pens-12-Pkg-Business-Colors-Black-Blue-Red/331410689,Sharpie S-Gel Retractable Gel Pen Medium Point Assorted Ink Dozen (2096153),14.79,,4.5,67,https://i5.walmartimages.com/seo/Sharpie-S-Gel-7mm-Medium-Point-Pens-12-Pkg-Business-Colors-Black-Blue-Red_e2a5ae6b-bfae-46fe-927a-a92d673ebb38.df202d5ab66cd971a19e33fd30824e17.jpeg,,,"{'Pen Point Size': '0.7 mm', 'Ink Color': 'Black', 'Material': 'Ink', 'Color': 'Black', 'Count': '1', 'Features': 'Bleed-proof,Rubber-lined grip zone,Color-coded ring,Smear-resistant', 'Manufacturer': 'NEWELL BRANDS', 'Brand': 'Newell'}",,"The power of Sharpie is now in a gel pen with the Sharpie S-Gel. With no-smear, no-bleed technology and bold ink, this Sharpie pen delivers always-vivid writing. It's a high-performance gel pen with a sleek, professional look that makes it a writing instrument you won't want to loan out. And the contoured rubber grip makes for comfortable writing during any task. Sharpie S-Gel offers a smooth writing experience perfect for homes, schools, or offices.• Retractable gel pens for everyday writing tasks.• Blue, red, and black ink for a variety of tasks.• 0.7mm medium tip delivers crisp, precise lines.• Black plastic barrels.• 12 per pack.• Features pocket clip for convenient carrying."
https://www.walmart.com/ip/Paper-Mate-InkJoy-Retractable-Ballpoint-Pen-1-0-mm-Assorted-Colors-8-Count/184385569,"Paper Mate InkJoy Retractable Ballpoint Pen, 1.0 mm, Assorted Colors, 8 Count",4.46,,4.7,1283,https://i5.walmartimages.com/seo/Paper-Mate-InkJoy-Retractable-Ballpoint-Pen-1-0-mm-Assorted-Colors-8-Count_1dc64f60-b7cc-4a3b-983d-ce39d12f8250.0089de43fb942a05f51e933abdf4b323.jpeg,,None,"{'Pen Point Size': '0.7 mm', 'Pen Point Style': 'Fine', 'Ink Color': 'Assorted', 'Material': 'Plastic', 'Color': 'Assorted', 'Color Category': 'Multicolor', 'Count': '8', 'Retail Packaging': 'Kit', 'Features': 'Assorted', 'Theme': 'assorted', 'Manufacturer': 'Paper Mate', 'Brand': 'Paper Mate\u200c'}",,"Click, smile and go! Paper Mate InkJoy 300RT retractable ballpoint pens let your words and ideas flow in eight bright and brilliant colors. The ultra-smooth writing system never drags, plus each ballpoint pen has a comfortable rubberized grip that feels great in your hand. Liven things up and spread joy with Paper Mate InkJoy! Package includes 8 pens with assorted ink colors (1.0 mm)."
https://www.walmart.com/ip/Pentel-PINK-BCA-EnerGel-Alloy-Gel-Pen-0-7mm-Medium-Tip-Black-Ink/33235028,"Pentel PINK BCA EnerGel Alloy Gel Pen, 0.7mm Medium Tip, Black Ink",9.34,,4.9,23,https://i5.walmartimages.com/seo/Pentel-PINK-BCA-EnerGel-Alloy-Gel-Pen-0-7mm-Medium-Tip-Black-Ink_189376a5-0805-4442-ad84-1b07766abaf3.7d2221801a9cdea88d41e66f81faf0df.jpeg,,,"{'Pen Point Size': '0.7 mm', 'Pen Point Style': 'Medium', 'Ink Color': 'Black', 'Material': 'Stainless Steel - Tip', 'Color': 'Pink', 'Count': '1', 'Retail Packaging': 'CRDD BLSTR PCK PGBL', 'Features': 'Acid-free', 'Manufacturer': 'Pentel', 'Brand': 'EnerGel', 'Assembled Product Dimensions (L x W x H)': '7.69 x 3.59 x 0.89 in'}",,"The Pentel® EnerGel Alloy RT retractable liquid gel pen is an exquisitely designed writing instrument designed for those who want to make a statement. High performance ink technology combines the best qualities of liquid and gel ink for a super-smooth writing experience that left handers love – No Smears, No Smudges, No Globs. A great gift for any occasion, the alloy barrel comes in a variety of metallic sheens and includes a distinctive, textured grip for greater writing comfort. The 0.7mm metal tip writes medium lines and is refillable with any EnerGel refill. It is backed by Pentel’s Limited Lifetime Warranty."
https://www.walmart.com/ip/Pilot-Dr-Grip-Retractable-Gel-Rollerball-Pens-0-7-Mm-Pen-Point-Size-Refillable-Retractable-Electric-Blue-Barrel/21401722,Pilot Dr. Grip Retractable Gel Rollerball Pens - 0.7 Mm Pen Point Size - Refillable - Retractable - Electric Blue Barrel,14.40,,4.7,23,https://i5.walmartimages.com/seo/Pilot-Dr-Grip-Retractable-Gel-Rollerball-Pens-0-7-Mm-Pen-Point-Size-Refillable-Retractable-Electric-Blue-Barrel_b8fe3f4a-98fa-49a1-a7aa-2992621bbc5a.37095fa70b9987f93a384e5ccf0bf32d.jpeg,,,"{'Pen Point Size': '0.7 mm', 'Pen Point Style': 'Conical', 'Ink Color': 'Black', 'Material': 'Plastic', 'Color': 'Electric Blue', 'Color Category': 'Blue', 'Count': '1', 'Retail Packaging': 'Single Piece', 'Features': 'Waterproof', 'Manufacturer': 'Pilot Corporation', 'Brand': 'Pilot'}",,"Pilot Dr. Grip Retractable Gel Rollerball Pens - 0.7 Mm Pen Point Size - Refillable - Retractable - Electric Blue Barrel Description:Dr. Grip rolling ball pen with wide, contoured grip provides the comfort and reduced stress writing experience expected from Dr. Grip pens with Gel ink. The dynamic gel ink is smear-proof and delivers smooth writing. Ergonomic cushion grip alleviates writing fatigue. Grip is made of latex-free rubber. Great for students, office workers or anyone who writes a lot, the rollerball pen is commended for ease-of-use by the Arthritis Foundation. Retractable design means no cap to lose. Refill with Pilot G2 refills.  Features:Color: Electric Blue0.7 mm Pen Point Size. Refillable. RetractableBlack Gel-based Ink. Electric Blue BarrelColor: BlueCountry of origin: JapanBrand Name: PilotModel No: 2088-PIL36260"
https://www.walmart.com/ip/BIC-Round-Stic-Grip-Xtra-Comfort-Ballpoint-Pen-Stick-Fine-0-8-mm-Blue-Ink-Gray-Blue-Barrel-Dozen/14914650,"BIC Round Stic Grip Xtra Comfort Ballpoint Pen, Stick, Fine 0.8 mm, Blue Ink, Gray/Blue Barrel, Dozen",,,4.7,19,https://i5.walmartimages.com/seo/BIC-Round-Stic-Grip-Xtra-Comfort-Ballpoint-Pen-Stick-Fine-0-8-mm-Blue-Ink-Gray-Blue-Barrel-Dozen_44c4139c-7406-462e-964e-9c4201a94ad1.5248e843209b9d8dc7df7f2f1924bc2d.jpeg,,,"{'Pen Point Size': '0.8 mm', 'Pen Point Style': 'Fine', 'Ink Color': 'Blue', 'Material': 'Plastic', 'Color': 'Blue', 'Color Category': 'Blue', 'Count': '1', 'Retail Packaging': 'Single Piece', 'Features': '0.8mm fine point tip, Comfortable rubber grip, Blue ink, Crisp writing', 'Theme': 'Writing', 'Manufacturer': 'BIC CORP.', 'Brand': 'BIC', 'Assembled Product Dimensions (L x W x H)': '6.10 x 2.70 x 1.10 in'}",,"Featuring a soft grip for added comfort and control, the BIC Round Stic Grip Xtra Comfort Ball Pen is designed for hours of comfortable writing, note-taking, or brainstorming sessions. The 1.2 mm medium point offers the versatility needed to tackle a variety of writing applications. These stick pens feature Easy-Glide System ink, a proprietary technology that delivers exceptionally smooth writing and creates bold lines. BIC Round Stic Grip Xtra Comfort Ball Pens are non-refillable. Pen Sub-Brand & Product Family: Round Stic Grip™ Xtra Comfort; Pen Type: Ballpoint Pen; Pen Style: Stick; Pen Tip Type: Conical."
https://www.walmart.com/ip/Pilot-Acroball-Colors-Advanced-Ink-Pen-Medium-Point-Assorted-Barrels-Assorted-Ink-5-Pack/41053495,"Pilot Acroball Colors Advanced Ink Pen, Medium Point, Assorted Barrels, Assorted Ink, 5-Pack",11.34,,4.5,,https://i5.walmartimages.com/seo/Pilot-Acroball-Colors-Advanced-Ink-Pen-Medium-Point-Assorted-Barrels-Assorted-Ink-5-Pack_777b680e-6e44-4600-a0e4-0f0c5946fca3_1.7f57edeb3fbe079d34618a30dfaa7303.jpeg,,,"{'Pen Point Size': '1.0 mm', 'Pen Point Style': 'Conical', 'Ink Color': 'Assorted', 'Material': 'Ink', 'Color': 'Black, Blue, Green, Purple, Red', 'Color Category': 'Black', 'Count': '5', 'Retail Packaging': 'Bundle', 'Features': 'Yes', 'Manufacturer': 'Pilot', 'Brand': 'Pilot'}",,The Acroball Colors is an advanced ink ballpoint pen that is designed for high performance writing and a has multiple color options.
https://www.walmart.com/ip/Sakura-Gelly-Roll-Retractable-Gel-Pens-Colored-Stardust-Glitter-Gel-Pens-Medium-Point-Ink-Pen-Journaling-Art-Drawing-Gel-Pens-Assorted-Colored-Ink-10/6340921585,"Sakura Gelly Roll Retractable Gel Pens Colored - Stardust Glitter Gel Pens - Medium Point Ink Pen for Journaling, Art, or Drawing - Gel Pens with Assorted Colored Ink - 10 Pens",18.84,,5.0,1,https://i5.walmartimages.com/seo/Sakura-Gelly-Roll-Retractable-Gel-Pens-Colored-Stardust-Glitter-Gel-Pens-Medium-Point-Ink-Pen-Journaling-Art-Drawing-Gel-Pens-Assorted-Colored-Ink-10_6bf59da3-31eb-480a-9631-0982ee7b6a25.1efbcc45c7d47c6bb3656510a8493cd3.jpeg,,,"{'Ink Color': 'Multicolor', 'Color': 'Assorted', 'Count': '10', 'Retail Packaging': 'Bundle', 'Manufacturer': 'Sakura', 'Brand': 'Sakura', 'Assembled Product Dimensions (L x W x H)': '7.60 x 6.80 x 0.50 in'}",,"The Gelly Roll Retractable is the pen for creative expression. Get the Original Gel Ink, reimagined in retractable, so you can make creative expression part of your daily routine, with vivid colors and glitter ink effects. Get the ideas in your head out as beautifully as they came to life in your mind. With the Gelly Roll Retractable, you can infuse fun, sparkle, and shine into work, art, and play.These smooth, colorful Gelly Roll gel ink pens will be your favorite flavor for letting thoughts flow onto paper. This gel ink is waterproof, fade resistant, and chemical proof, so it is ideal for checks, legal documents, scrapbooks—wherever permanence is important.Gelly Roll pens are great for hand lettering; wedding and party crafts; scrapbooking, arts, and crafts; layering on mixed media; adding highlights to illustrations and comics; and notes, journals, letters, invitations, and handmade cards. What’s more, these gel pens don’t bleed through paper.About SakuraTo be human is to be uniquely creative. While technology will change the way we live, only we as humans have the particular ability to imagine and unlock possibility. At Sakura of America, we foster this incomparable human capability to think, dream, experiment, and connect.We know everyone is capable of creativity. This trait is within everyone, not just select people. Whether you are using our products for artwork, expression, problem solving, storytelling, or organization, creativity is at the core—allowing us to connect with ourselves and with others. We believe if you foster your creative abilities, you can reach your full potential.We encourage people to take a moment to explore how creativity unlocks new perspectives, self discovery, and human connection."
https://www.walmart.com/ip/Pentel-EnerGel-X-Retractable-Liquid-Gel-Pen-0-5mm-Fine-Line-Needle-Tip-Blue-Ink-4-Pack-BLN105BP4C/376674879,"Pentel EnerGel-X Retractable Liquid Gel Pen, 0.5mm, Fine Line, Needle Tip, Blue Ink, 4 Pack (BLN105BP4C)",9.48,,4.6,,https://i5.walmartimages.com/seo/Pentel-EnerGel-X-Retractable-Liquid-Gel-Pen-0-5mm-Fine-Line-Needle-Tip-Blue-Ink-4-Pack-BLN105BP4C_dedbad48-a4a1-42e6-b5fb-603c2b9d5260.ea3ad7c8c8b0f1646b909add502effd4.jpeg,,,"{'Pen Point Size': '0.5 mm', 'Pen Point Style': 'Fine', 'Ink Color': 'Blue', 'Material': 'Metal', 'Color': 'Blue', 'Count': '4', 'Manufacturer': 'Pentel', 'Brand': 'Pentel', 'Assembled Product Dimensions (L x W x H)': '7.38 x 0.50 x 3.63 ""'}",,"Pentel EnerGel-X Retractable Liquid Gel Pen, 0.5mm, Fine Line, Needle Tip, Blue Ink, 4 Pack (BLN105BP4C)"
https://www.walmart.com/ip/Platinum-Preppy-Purple-Fountain-Pen-Fine/577594664,Platinum Preppy Purple Fountain Pen - Fine,,,5.0,1,https://i5.walmartimages.com/seo/Platinum-Preppy-Purple-Fountain-Pen-Fine_ceb1e728-edfd-417d-a88a-b5cc5052ac2a.76737f3370e108aeb62cb6989344ed7d.jpeg,,,"{'Pen Point Style': 'Fine', 'Ink Color': 'Purple', 'Material': 'Plastic', 'Color': 'Purple', 'Color Category': 'Purple', 'Count': '1', 'Manufacturer': 'Platinum', 'Brand': 'Platinum', 'Assembled Product Dimensions (L x W x H)': '5.43 x 0.51 x 0.51 ""'}",,Platinum Preppy Purple Fountain Pen - Fine
https://www.walmart.com/ip/Parker-Jotter-Ballpoint-Pen-Medium-Pen-Point-Refillable-Blue-Royal-Blue-Stainless-Steel-Barrel-1-Each/137476723,Parker Jotter Ballpoint Pen Medium Pen Point - Refillable - Blue - Royal Blue Stainless Steel Barrel - 1 Each,15.73,,4.8,9,https://i5.walmartimages.com/seo/Parker-Jotter-Ballpoint-Pen-Medium-Pen-Point-Refillable-Blue-Royal-Blue-Stainless-Steel-Barrel-1-Each_299919d3-b707-4309-8042-c2c00d831e5c.9a7d4b9c4226edac675c1972d3f7a6a9.jpeg,,,"{'Pen Point Size': '1.0 mm', 'Pen Point Style': 'Conical', 'Ink Color': 'Blue', 'Material': 'Stainless Steel', 'Color': 'Blue', 'Color Category': 'Blue', 'Count': '1', 'Retail Packaging': 'Single Piece', 'Features': 'No', 'Manufacturer': 'Parker', 'Brand': 'Parker', 'Assembled Product Dimensions (L x W x H)': '6.97 x 2.05 x 1.06 in'}",,"Ballpoint pen features a polished, stainless steel barrel for a uniquely refined look and feel. Ballpoint nib offers exceptional durability and ease for a truly enjoyable writing experience. Quickflow technology provides a smoother, cleaner and more consistent writing performance. Its refillable design lets you easily replace depleted pens for long-lasting use. Rollerball pen is packaged in an elegant gift box for a perfect gift to yourself or to others. More from the Manufacturer"
https://www.walmart.com/ip/Cross-Fountain-Pen-Ink-Cartridge/41508675,Fountain Pen Ink Cartridge Refill - Black,14.38,,2.0,1,https://i5.walmartimages.com/seo/Cross-Fountain-Pen-Ink-Cartridge_474fbcfb-d1a7-4fbc-85de-5d8862a4d123_1.469884c3510d30cd16d0843fd886b179.jpeg,,,"{'Features': '<p>6 Count</p>', 'Brand': 'Cross', 'Manufacturer Part Number': '8921', 'Color': 'Black', 'Manufacturer': 'A. T. Cross Company', 'Assembled Product Weight': '1.00 oz', 'Assembled Product Dimensions (L x W x H)': '5.00 x 4.50 x 1.19 Centimeters'}",,Crossr Set of 6 Black Fountain Pen Ink Refill Cartridges
https://www.walmart.com/ip/Pentel-EnerGel-NV-Liquid-Stick-Gel-Pen-Fine-Point-Blue-Ink-Pack-of-3/869483016,"Pentel EnerGel NV Liquid Stick Gel Pen, Fine Point, Blue Ink, Pack of 3",8.88,,4.8,4,https://i5.walmartimages.com/seo/Pentel-EnerGel-NV-Liquid-Stick-Gel-Pen-Fine-Point-Blue-Ink-Pack-of-3_70974b8f-2a05-46b7-a6b6-18a5470f0f47.1700d1d19044819b23e1fa2d6dfdc6ef.jpeg,,,"{'Pen Point Style': 'Fine', 'Ink Color': 'Blue', 'Color': 'Blue', 'Color Category': 'Blue', 'Count': '3', 'Manufacturer': 'Pentel', 'Brand': 'Pentel'}",,"Pentel EnerGel NV Liquid Stick Gel Pen, Fine Point, Blue Ink, Pack of 3"
https://www.walmart.com/ip/BIC-Velocity-Ballpoint-Pen-Bold-Point-Blue-Ink-4-Pack-VLGBP41-BLU-859024/655919518,BIC Velocity Ballpoint Pen Bold Point Blue Ink 4/Pack (VLGBP41-BLU) 859024,8.99,,4.7,78,https://i5.walmartimages.com/seo/BIC-Velocity-Ballpoint-Pen-Bold-Point-Blue-Ink-4-Pack-VLGBP41-BLU-859024_f568dc51-870f-4a26-ad33-8933441749de.841c9962b4efd9fca85974a9d2faa5ff.jpeg,,,"{'Pen Point Size': '1.6 mm', 'Pen Point Style': 'Bold', 'Ink Color': 'Black', 'Material': 'Ink', 'Color': 'Blue', 'Color Category': 'Blue', 'Count': '4', 'Manufacturer': 'BIC Corp', 'Brand': 'BIC'}",,"Equipped with a 1.6mm point, each BIC Glide Bold (formerly BIC Atlantis Velocity Bold) retractable ballpoint pen makes vivid, bold lines that make your notes, annotations and other writing stand out.The perfect choice for everyday writing, BIC Glide Bold Retractable Ball Point Pens provide a super-smooth writing experience. This pen features proprietary Easy Glide System ink technology that delivers smooth, consistent ink flow-making it the Smoothest Pen in the Universe! Each pen comes equipped with a 1.6mm point that makes bold, vivid lines and a rubber grip that provides comfort and control as you jot down notes, write letters, or doodle. This ballpoint pen has a convenient retractable design that allows you to extend and retract the tip with a single click. BIC Glide Bold Retractable Ball Point Pens are available in black, blue, red, green, pink, purple, lime green, and turquoise ink colors.• Ball pens feature proprietary Easy Glide System ink technology for an ultra-smooth writing experience.• 1.6mm point creates bold, vivid lines.• Each pen has rubber grip for comfort and control.• Convenient retractable ballpoint pen for easy one-click operation.• Features a pocket clip for convenient carrying.• Translucent plastic barrel for easy monitoring of ink levels.• Perfect for everyday use at home, school or the office.• Four blue pens per pack.• This product is formerly known as BIC Atlantis Velocity Bold.• Sold as 4/Pack."
