"selection1_name","selection1_url","selection1_brand","selection1_brand_url","selection1_price","selection1_price_url"
"Easy Iron Pure Cotton Textured Shirt","https://www.marksandspencer.com/easy-iron-pure-cotton-textured-shirt/p/clp60722054?color=KHAKI#intid=pid_pg4pip48g4r9c1","M&S Collection","https://www.marksandspencer.com/easy-iron-pure-cotton-textured-shirt/p/clp60722054?color=KHAKI#intid=pid_pg4pip48g4r9c1","£30","https://www.marksandspencer.com/easy-iron-pure-cotton-textured-shirt/p/clp60722054?color=KHAKI#intid=pid_pg4pip48g4r9c1"
"Regular Fit Cotton Dress Shirt with Bow Tie","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-dress-shirt-with-bow-tie/p/clp60630996#intid=pid_pg4pip48g4r9c2","M&S Collection","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-dress-shirt-with-bow-tie/p/clp60630996#intid=pid_pg4pip48g4r9c2","£40","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-dress-shirt-with-bow-tie/p/clp60630996#intid=pid_pg4pip48g4r9c2"
"Slim Fit Luxury Cotton Double Cuff Twill Shirt","https://www.marksandspencer.com/slim-fit-easy-iron-pure-cotton-twill-shirt/p/clp60631004?color=BLACK#intid=pid_pg4pip48g4r9c3%7Cprodflag_Offer","M&S SARTORIAL","https://www.marksandspencer.com/slim-fit-easy-iron-pure-cotton-twill-shirt/p/clp60631004?color=BLACK#intid=pid_pg4pip48g4r9c3%7Cprodflag_Offer","£49","https://www.marksandspencer.com/slim-fit-easy-iron-pure-cotton-twill-shirt/p/clp60631004?color=BLACK#intid=pid_pg4pip48g4r9c3%7Cprodflag_Offer"
"Slim Fit Performance Shirt","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-rich-stretch-shirt/p/clp60678070?color=WHITE#intid=pid_pg4pip48g4r9c4","Autograph","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-rich-stretch-shirt/p/clp60678070?color=WHITE#intid=pid_pg4pip48g4r9c4","£40","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-rich-stretch-shirt/p/clp60678070?color=WHITE#intid=pid_pg4pip48g4r9c4"
"Slim Fit Performance Shirt","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-rich-stretch-shirt/p/clp60678070?color=BLACK#intid=pid_pg4pip48g4r10c1","Autograph","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-rich-stretch-shirt/p/clp60678070?color=BLACK#intid=pid_pg4pip48g4r10c1","£40","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-rich-stretch-shirt/p/clp60678070?color=BLACK#intid=pid_pg4pip48g4r10c1"
"Slim Fit Easy Iron Pure Cotton Textured Shirt","https://www.marksandspencer.com/slim-fit-non-iron-pure-cotton-textured-shirt/p/clp60679335?color=BLUE#intid=pid_pg4pip48g4r10c2","M&S Collection","https://www.marksandspencer.com/slim-fit-non-iron-pure-cotton-textured-shirt/p/clp60679335?color=BLUE#intid=pid_pg4pip48g4r10c2","£35","https://www.marksandspencer.com/slim-fit-non-iron-pure-cotton-textured-shirt/p/clp60679335?color=BLUE#intid=pid_pg4pip48g4r10c2"
"Tailored Fit Stretch Performance Shirt","https://www.marksandspencer.com/tailored-fit-stretch-performance-shirt/p/clp60706942?color=BLUEMIX#intid=pid_pg4pip48g4r10c3","Autograph","https://www.marksandspencer.com/tailored-fit-stretch-performance-shirt/p/clp60706942?color=BLUEMIX#intid=pid_pg4pip48g4r10c3","£49","https://www.marksandspencer.com/tailored-fit-stretch-performance-shirt/p/clp60706942?color=BLUEMIX#intid=pid_pg4pip48g4r10c3"
"Slim Fit Performance Shirt","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-rich-stretch-shirt/p/clp60678070?color=PALEBLUE#intid=pid_pg4pip48g4r10c4","Autograph","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-rich-stretch-shirt/p/clp60678070?color=PALEBLUE#intid=pid_pg4pip48g4r10c4","£40","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-rich-stretch-shirt/p/clp60678070?color=PALEBLUE#intid=pid_pg4pip48g4r10c4"
"Slim Fit Cotton Stretch 360 Flex™ Shirt","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-blend-shirt/p/clp60706963?color=MAPLE#intid=pid_pg4pip48g4r11c1","Autograph","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-blend-shirt/p/clp60706963?color=MAPLE#intid=pid_pg4pip48g4r11c1","£40","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-blend-shirt/p/clp60706963?color=MAPLE#intid=pid_pg4pip48g4r11c1"
"Slim Fit Cotton Stretch 360 Flex™ Shirt","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-blend-shirt/p/clp60706963?color=DARKNAVY#intid=pid_pg4pip48g4r11c2","Autograph","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-blend-shirt/p/clp60706963?color=DARKNAVY#intid=pid_pg4pip48g4r11c2","£40","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-blend-shirt/p/clp60706963?color=DARKNAVY#intid=pid_pg4pip48g4r11c2"
"Slim Fit Cotton Stretch 360 Flex™ Shirt","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-blend-shirt/p/clp60706963?color=LIGHTGREY#intid=pid_pg4pip48g4r11c3","Autograph","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-blend-shirt/p/clp60706963?color=LIGHTGREY#intid=pid_pg4pip48g4r11c3","£40","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-blend-shirt/p/clp60706963?color=LIGHTGREY#intid=pid_pg4pip48g4r11c3"
"Slim Fit Ultimate Non Iron Cotton Check Shirt","https://www.marksandspencer.com/slim-fit-ultimate-non-iron-check-shirt/p/clp60707066#intid=pid_pg4pip48g4r11c4","M&S Collection","https://www.marksandspencer.com/slim-fit-ultimate-non-iron-check-shirt/p/clp60707066#intid=pid_pg4pip48g4r11c4","£40","https://www.marksandspencer.com/slim-fit-ultimate-non-iron-check-shirt/p/clp60707066#intid=pid_pg4pip48g4r11c4"
"Regular Fit Ultimate Non Iron Cotton Check Shirt","https://www.marksandspencer.com/regular-fit-pure-cotton-check-shirt/p/clp60707068#intid=pid_pg4pip48g4r12c1","M&S Collection","https://www.marksandspencer.com/regular-fit-pure-cotton-check-shirt/p/clp60707068#intid=pid_pg4pip48g4r12c1","£40","https://www.marksandspencer.com/regular-fit-pure-cotton-check-shirt/p/clp60707068#intid=pid_pg4pip48g4r12c1"
"Regular Fit Ultimate Non Iron Cotton Striped Shirt","https://www.marksandspencer.com/regular-fit-non-iron-pure-cotton-striped-shirt/p/clp60707080?color=LIGHTBLUE#intid=pid_pg4pip48g4r12c2","M&S Collection","https://www.marksandspencer.com/regular-fit-non-iron-pure-cotton-striped-shirt/p/clp60707080?color=LIGHTBLUE#intid=pid_pg4pip48g4r12c2","£40","https://www.marksandspencer.com/regular-fit-non-iron-pure-cotton-striped-shirt/p/clp60707080?color=LIGHTBLUE#intid=pid_pg4pip48g4r12c2"
"Slim Fit Ultimate Non Iron Cotton Striped Shirt","https://www.marksandspencer.com/slim-fit-non-iron-pure-cotton-shirt/p/clp60707084?color=GREENMIX#intid=pid_pg4pip48g4r12c3","M&S Collection","https://www.marksandspencer.com/slim-fit-non-iron-pure-cotton-shirt/p/clp60707084?color=GREENMIX#intid=pid_pg4pip48g4r12c3","£40","https://www.marksandspencer.com/slim-fit-non-iron-pure-cotton-shirt/p/clp60707084?color=GREENMIX#intid=pid_pg4pip48g4r12c3"
"Regular Fit Pure Cotton Striped Shirt","https://www.marksandspencer.com/regular-fit-pure-cotton-striped-shirt/p/clp60707096?color=BLUEMIX#intid=pid_pg4pip48g4r12c4","M&S Collection","https://www.marksandspencer.com/regular-fit-pure-cotton-striped-shirt/p/clp60707096?color=BLUEMIX#intid=pid_pg4pip48g4r12c4","£30","https://www.marksandspencer.com/regular-fit-pure-cotton-striped-shirt/p/clp60707096?color=BLUEMIX#intid=pid_pg4pip48g4r12c4"
"Regular Fit Luxury Cotton Twill Shirt","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-shirt/p/clp60630987?color=PALEPINK#intid=pid_pg5pip48g4r1c1%7Cprodflag_Offer","M&S SARTORIAL","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-shirt/p/clp60630987?color=PALEPINK#intid=pid_pg5pip48g4r1c1%7Cprodflag_Offer","£49","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-shirt/p/clp60630987?color=PALEPINK#intid=pid_pg5pip48g4r1c1%7Cprodflag_Offer"
"Slim Fit Easy Iron Pure Cotton Textured Shirt","https://www.marksandspencer.com/slim-fit-non-iron-pure-cotton-textured-shirt/p/clp60679335?color=TEALGREEN#intid=pid_pg5pip48g4r1c2","M&S Collection","https://www.marksandspencer.com/slim-fit-non-iron-pure-cotton-textured-shirt/p/clp60679335?color=TEALGREEN#intid=pid_pg5pip48g4r1c2","£35","https://www.marksandspencer.com/slim-fit-non-iron-pure-cotton-textured-shirt/p/clp60679335?color=TEALGREEN#intid=pid_pg5pip48g4r1c2"
"Easy Iron Pure Cotton Textured Shirt","https://www.marksandspencer.com/easy-iron-pure-cotton-textured-shirt/p/clp60707335?color=ECRU#intid=pid_pg5pip48g4r1c3","M&S Collection","https://www.marksandspencer.com/easy-iron-pure-cotton-textured-shirt/p/clp60707335?color=ECRU#intid=pid_pg5pip48g4r1c3","£32","https://www.marksandspencer.com/easy-iron-pure-cotton-textured-shirt/p/clp60707335?color=ECRU#intid=pid_pg5pip48g4r1c3"
"Pure Cotton Striped Oxford Shirt","https://www.marksandspencer.com/pure-cotton-striped-oxford-shirt/p/clp60707616?color=GREENMIX#intid=pid_pg5pip48g4r1c4","M&S Collection","https://www.marksandspencer.com/pure-cotton-striped-oxford-shirt/p/clp60707616?color=GREENMIX#intid=pid_pg5pip48g4r1c4","£30","https://www.marksandspencer.com/pure-cotton-striped-oxford-shirt/p/clp60707616?color=GREENMIX#intid=pid_pg5pip48g4r1c4"
"Easy Iron Pure Cotton Striped Shirt","https://www.marksandspencer.com/easy-iron-pure-cotton-striped-shirt/p/clp60707627?color=CORALMIX#intid=pid_pg5pip48g4r2c1","M&S Collection","https://www.marksandspencer.com/easy-iron-pure-cotton-striped-shirt/p/clp60707627?color=CORALMIX#intid=pid_pg5pip48g4r2c1","£32","https://www.marksandspencer.com/easy-iron-pure-cotton-striped-shirt/p/clp60707627?color=CORALMIX#intid=pid_pg5pip48g4r2c1"
"Regular Fit Luxury Pure Cotton Textured Shirt","https://www.marksandspencer.com/regular-fit-easy-iron-luxury-cotton-textured-shirt/p/clp60707646?color=BLUEMIX#intid=pid_pg5pip48g4r2c2%7Cprodflag_Offer","M&S SARTORIAL","https://www.marksandspencer.com/regular-fit-easy-iron-luxury-cotton-textured-shirt/p/clp60707646?color=BLUEMIX#intid=pid_pg5pip48g4r2c2%7Cprodflag_Offer","£49","https://www.marksandspencer.com/regular-fit-easy-iron-luxury-cotton-textured-shirt/p/clp60707646?color=BLUEMIX#intid=pid_pg5pip48g4r2c2%7Cprodflag_Offer"
"Slim Fit Luxury Cotton Striped Shirt","https://www.marksandspencer.com/slim-fit-luxury-cotton-striped-shirt/p/clp60707710#intid=pid_pg5pip48g4r2c3%7Cprodflag_Offer","M&S SARTORIAL","https://www.marksandspencer.com/slim-fit-luxury-cotton-striped-shirt/p/clp60707710#intid=pid_pg5pip48g4r2c3%7Cprodflag_Offer","£49","https://www.marksandspencer.com/slim-fit-luxury-cotton-striped-shirt/p/clp60707710#intid=pid_pg5pip48g4r2c3%7Cprodflag_Offer"
"Slim Fit Cotton Rich Oxford Shirt","https://www.marksandspencer.com/slim-fit-cotton-rich-oxford-shirt/p/clp60707728?color=CHAMBRAY#intid=pid_pg5pip48g4r2c4","Autograph","https://www.marksandspencer.com/slim-fit-cotton-rich-oxford-shirt/p/clp60707728?color=CHAMBRAY#intid=pid_pg5pip48g4r2c4","£35","https://www.marksandspencer.com/slim-fit-cotton-rich-oxford-shirt/p/clp60707728?color=CHAMBRAY#intid=pid_pg5pip48g4r2c4"
"Slim Fit Cotton Rich Oxford Shirt","https://www.marksandspencer.com/slim-fit-cotton-rich-oxford-shirt/p/clp60707728?color=NAVY#intid=pid_pg5pip48g4r3c1","Autograph","https://www.marksandspencer.com/slim-fit-cotton-rich-oxford-shirt/p/clp60707728?color=NAVY#intid=pid_pg5pip48g4r3c1","£35","https://www.marksandspencer.com/slim-fit-cotton-rich-oxford-shirt/p/clp60707728?color=NAVY#intid=pid_pg5pip48g4r3c1"
"Slim Fit Luxury Pure Cotton Textured Shirt","https://www.marksandspencer.com/slim-fit-textured-pure-cotton-shirt/p/clp60707788?color=LIGHTPINK#intid=pid_pg5pip48g4r3c2%7Cprodflag_Offer","M&S SARTORIAL","https://www.marksandspencer.com/slim-fit-textured-pure-cotton-shirt/p/clp60707788?color=LIGHTPINK#intid=pid_pg5pip48g4r3c2%7Cprodflag_Offer","£49","https://www.marksandspencer.com/slim-fit-textured-pure-cotton-shirt/p/clp60707788?color=LIGHTPINK#intid=pid_pg5pip48g4r3c2%7Cprodflag_Offer"
"Slim Fit Luxury Pure Cotton Textured Shirt","https://www.marksandspencer.com/slim-fit-textured-pure-cotton-shirt/p/clp60707788?color=LIGHTBLUE#intid=pid_pg5pip48g4r3c3%7Cprodflag_Offer","M&S SARTORIAL","https://www.marksandspencer.com/slim-fit-textured-pure-cotton-shirt/p/clp60707788?color=LIGHTBLUE#intid=pid_pg5pip48g4r3c3%7Cprodflag_Offer","£49","https://www.marksandspencer.com/slim-fit-textured-pure-cotton-shirt/p/clp60707788?color=LIGHTBLUE#intid=pid_pg5pip48g4r3c3%7Cprodflag_Offer"
"Regular Fit Easy Iron Pure Cotton Printed Shirt","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-printed-shirt/p/clp60708142?color=WHITE#intid=pid_pg5pip48g4r3c4","M&S Collection","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-printed-shirt/p/clp60708142?color=WHITE#intid=pid_pg5pip48g4r3c4","£30","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-printed-shirt/p/clp60708142?color=WHITE#intid=pid_pg5pip48g4r3c4"
"Smart Two Pocket Overshirt with Stretch","https://www.marksandspencer.com/cotton-rich-two-pocket-overshirt/p/clp60716213?color=MIDGREY#intid=pid_pg5pip48g4r4c1","M&S Collection","https://www.marksandspencer.com/cotton-rich-two-pocket-overshirt/p/clp60716213?color=MIDGREY#intid=pid_pg5pip48g4r4c1","£40","https://www.marksandspencer.com/cotton-rich-two-pocket-overshirt/p/clp60716213?color=MIDGREY#intid=pid_pg5pip48g4r4c1"
"Linen Blend Cuban Collar Shirt","https://www.marksandspencer.com/linen-blend-cuban-collar-shirt/p/clp60720477?color=ECRU#intid=pid_pg5pip48g4r4c2","Autograph","https://www.marksandspencer.com/linen-blend-cuban-collar-shirt/p/clp60720477?color=ECRU#intid=pid_pg5pip48g4r4c2","£40","https://www.marksandspencer.com/linen-blend-cuban-collar-shirt/p/clp60720477?color=ECRU#intid=pid_pg5pip48g4r4c2"
"Linen Blend Cuban Collar Shirt","https://www.marksandspencer.com/linen-blend-cuban-collar-shirt/p/clp60720477?color=GREY#intid=pid_pg5pip48g4r4c3","Autograph","https://www.marksandspencer.com/linen-blend-cuban-collar-shirt/p/clp60720477?color=GREY#intid=pid_pg5pip48g4r4c3","£40","https://www.marksandspencer.com/linen-blend-cuban-collar-shirt/p/clp60720477?color=GREY#intid=pid_pg5pip48g4r4c3"
"Pure Linen Herringbone Cuban Collar Shirt","https://www.marksandspencer.com/pure-linen-herringbone-cuban-collar-shirt/p/clp60720487?color=PINK#intid=pid_pg5pip48g4r4c4","Autograph","https://www.marksandspencer.com/pure-linen-herringbone-cuban-collar-shirt/p/clp60720487?color=PINK#intid=pid_pg5pip48g4r4c4","£42","https://www.marksandspencer.com/pure-linen-herringbone-cuban-collar-shirt/p/clp60720487?color=PINK#intid=pid_pg5pip48g4r4c4"
"Pure Cotton Textured Shirt","https://www.marksandspencer.com/pure-cotton-textured-shirt/p/clp60734035?color=STONE#intid=pid_pg5pip48g4r5c1","Autograph","https://www.marksandspencer.com/pure-cotton-textured-shirt/p/clp60734035?color=STONE#intid=pid_pg5pip48g4r5c1","£40","https://www.marksandspencer.com/pure-cotton-textured-shirt/p/clp60734035?color=STONE#intid=pid_pg5pip48g4r5c1"
"Pure Cotton Textured Shirt","https://www.marksandspencer.com/pure-cotton-textured-shirt/p/clp60734035?color=MAPLE#intid=pid_pg5pip48g4r5c2","Autograph","https://www.marksandspencer.com/pure-cotton-textured-shirt/p/clp60734035?color=MAPLE#intid=pid_pg5pip48g4r5c2","£40","https://www.marksandspencer.com/pure-cotton-textured-shirt/p/clp60734035?color=MAPLE#intid=pid_pg5pip48g4r5c2"
"Pure Cotton Striped Oxford Shirt","https://www.marksandspencer.com/pure-cotton-striped-oxford-shirt/p/clp60707616?color=NATURALMIX#intid=pid_pg5pip48g4r5c3","M&S Collection","https://www.marksandspencer.com/pure-cotton-striped-oxford-shirt/p/clp60707616?color=NATURALMIX#intid=pid_pg5pip48g4r5c3","£30","https://www.marksandspencer.com/pure-cotton-striped-oxford-shirt/p/clp60707616?color=NATURALMIX#intid=pid_pg5pip48g4r5c3"
"Pure Linen Herringbone Cuban Collar Shirt","https://www.marksandspencer.com/pure-linen-herringbone-cuban-collar-shirt/p/clp60720487?color=WHITE#intid=pid_pg5pip48g4r5c4","Autograph","https://www.marksandspencer.com/pure-linen-herringbone-cuban-collar-shirt/p/clp60720487?color=WHITE#intid=pid_pg5pip48g4r5c4","£42","https://www.marksandspencer.com/pure-linen-herringbone-cuban-collar-shirt/p/clp60720487?color=WHITE#intid=pid_pg5pip48g4r5c4"
"Regular Fit Pure Cotton Striped Shirt","https://www.marksandspencer.com/regular-fit-pure-cotton-striped-shirt/p/clp60707096?color=GREENMIX#intid=pid_pg5pip48g4r6c1","M&S Collection","https://www.marksandspencer.com/regular-fit-pure-cotton-striped-shirt/p/clp60707096?color=GREENMIX#intid=pid_pg5pip48g4r6c1","£30","https://www.marksandspencer.com/regular-fit-pure-cotton-striped-shirt/p/clp60707096?color=GREENMIX#intid=pid_pg5pip48g4r6c1"
"Pure Cotton Striped Oxford Shirt","https://www.marksandspencer.com/pure-cotton-striped-oxford-shirt/p/clp60707616?color=WHITEMIX#intid=pid_pg5pip48g4r6c2","M&S Collection","https://www.marksandspencer.com/pure-cotton-striped-oxford-shirt/p/clp60707616?color=WHITEMIX#intid=pid_pg5pip48g4r6c2","£30","https://www.marksandspencer.com/pure-cotton-striped-oxford-shirt/p/clp60707616?color=WHITEMIX#intid=pid_pg5pip48g4r6c2"
"Regular Fit Easy Iron Pure Cotton Printed Shirt","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-printed-shirt/p/clp60708142?color=BLUEMIX#intid=pid_pg5pip48g4r6c3","M&S Collection","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-printed-shirt/p/clp60708142?color=BLUEMIX#intid=pid_pg5pip48g4r6c3","£30","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-printed-shirt/p/clp60708142?color=BLUEMIX#intid=pid_pg5pip48g4r6c3"
"Cotton Rich Striped Overshirt","https://www.marksandspencer.com/cotton-rich-striped-overshirt/p/clp60710620#intid=pid_pg5pip48g4r6c4","M&S Collection","https://www.marksandspencer.com/cotton-rich-striped-overshirt/p/clp60710620#intid=pid_pg5pip48g4r6c4","£30","https://www.marksandspencer.com/cotton-rich-striped-overshirt/p/clp60710620#intid=pid_pg5pip48g4r6c4"
"Regular Fit Luxury Linen Rich Shirt","https://www.marksandspencer.com/regular-fit-linen-rich-shirt/p/clp60709326?color=WHITE#intid=pid_pg5pip48g4r7c1","JAEGER","https://www.marksandspencer.com/regular-fit-linen-rich-shirt/p/clp60709326?color=WHITE#intid=pid_pg5pip48g4r7c1","£79","https://www.marksandspencer.com/regular-fit-linen-rich-shirt/p/clp60709326?color=WHITE#intid=pid_pg5pip48g4r7c1"
"Pure Linen Shirt","https://www.marksandspencer.com/pure-linen-shirt/p/clp60733999?color=LIGHTMOLE#intid=pid_pg5pip48g4r7c2","M&S Collection","https://www.marksandspencer.com/pure-linen-shirt/p/clp60733999?color=LIGHTMOLE#intid=pid_pg5pip48g4r7c2","£45","https://www.marksandspencer.com/pure-linen-shirt/p/clp60733999?color=LIGHTMOLE#intid=pid_pg5pip48g4r7c2"
"Pure Cotton Geometric Print Shirt","https://www.marksandspencer.com/pure-cotton-geometric-print-shirt/p/clp60734009#intid=pid_pg5pip48g4r7c3","M&S Collection","https://www.marksandspencer.com/pure-cotton-geometric-print-shirt/p/clp60734009#intid=pid_pg5pip48g4r7c3","£28","https://www.marksandspencer.com/pure-cotton-geometric-print-shirt/p/clp60734009#intid=pid_pg5pip48g4r7c3"
"Regular Fit Cotton Blend Short Sleeve Shirt","https://www.marksandspencer.com/regular-fit-cotton-blend-short-sleeve-shirt/p/clp60734137#intid=pid_pg5pip48g4r7c4%7Cprodflag_New","M&S Collection","https://www.marksandspencer.com/regular-fit-cotton-blend-short-sleeve-shirt/p/clp60734137#intid=pid_pg5pip48g4r7c4%7Cprodflag_New","£35","https://www.marksandspencer.com/regular-fit-cotton-blend-short-sleeve-shirt/p/clp60734137#intid=pid_pg5pip48g4r7c4%7Cprodflag_New"
"Pure Cotton Pique Shirt","https://www.marksandspencer.com/pure-cotton-oxford-shirt/p/clp60701996#intid=pid_pg5pip48g4r8c1","M&S Collection","https://www.marksandspencer.com/pure-cotton-oxford-shirt/p/clp60701996#intid=pid_pg5pip48g4r8c1","£40","https://www.marksandspencer.com/pure-cotton-oxford-shirt/p/clp60701996#intid=pid_pg5pip48g4r8c1"
"Slim Fit Easy Iron Cotton Blend Shirt","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-blend-shirt/p/clp60710379#intid=pid_pg5pip48g4r8c2","M&S Collection","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-blend-shirt/p/clp60710379#intid=pid_pg5pip48g4r8c2","£16","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-blend-shirt/p/clp60710379#intid=pid_pg5pip48g4r8c2"
"Regular Fit Cotton Blend Short Sleeve Shirt","https://www.marksandspencer.com/regular-fit-cotton-blend-short-sleeve-shirt/p/clp60710351#intid=pid_pg5pip48g4r8c3","M&S Collection","https://www.marksandspencer.com/regular-fit-cotton-blend-short-sleeve-shirt/p/clp60710351#intid=pid_pg5pip48g4r8c3","£16","https://www.marksandspencer.com/regular-fit-cotton-blend-short-sleeve-shirt/p/clp60710351#intid=pid_pg5pip48g4r8c3"
"The Ultimate Pure Cotton Oxford Shirt","https://www.marksandspencer.com/pure-cotton-oxford-shirt/p/clp60707843?color=PINK#intid=pid_pg5pip48g4r8c4","M&S Collection","https://www.marksandspencer.com/pure-cotton-oxford-shirt/p/clp60707843?color=PINK#intid=pid_pg5pip48g4r8c4","£24","https://www.marksandspencer.com/pure-cotton-oxford-shirt/p/clp60707843?color=PINK#intid=pid_pg5pip48g4r8c4"
"Cotton Linen Blend Shirt","https://www.marksandspencer.com/cotton-linen-blend-shirt/p/clp60709481?color=SAND#intid=pid_pg5pip48g4r9c1","M&S Collection","https://www.marksandspencer.com/cotton-linen-blend-shirt/p/clp60709481?color=SAND#intid=pid_pg5pip48g4r9c1","£35","https://www.marksandspencer.com/cotton-linen-blend-shirt/p/clp60709481?color=SAND#intid=pid_pg5pip48g4r9c1"
"Regular Fit Ultimate Non Iron Textured Shirt","https://www.marksandspencer.com/regular-fit-non-iron-pure-cotton-shirt/p/clp60707067?color=LIGHTBLUE#intid=pid_pg5pip48g4r9c2","M&S Collection","https://www.marksandspencer.com/regular-fit-non-iron-pure-cotton-shirt/p/clp60707067?color=LIGHTBLUE#intid=pid_pg5pip48g4r9c2","£40","https://www.marksandspencer.com/regular-fit-non-iron-pure-cotton-shirt/p/clp60707067?color=LIGHTBLUE#intid=pid_pg5pip48g4r9c2"
"The Ultimate Pure Cotton Check Oxford Shirt","https://www.marksandspencer.com/the-ultimate-pure-cotton-check-oxford-shirt/p/clp60707735?color=BLACKMIX#intid=pid_pg5pip48g4r9c3","M&S Collection","https://www.marksandspencer.com/the-ultimate-pure-cotton-check-oxford-shirt/p/clp60707735?color=BLACKMIX#intid=pid_pg5pip48g4r9c3","£30","https://www.marksandspencer.com/the-ultimate-pure-cotton-check-oxford-shirt/p/clp60707735?color=BLACKMIX#intid=pid_pg5pip48g4r9c3"
"Cotton Blend Short Sleeve Overshirt","https://www.marksandspencer.com/cotton-blend-short-sleeve-overshirt/p/clp60732669?color=LIGHTAIRFORCE#intid=pid_pg5pip48g4r9c4%7Cprodflag_New","M&S Collection","https://www.marksandspencer.com/cotton-blend-short-sleeve-overshirt/p/clp60732669?color=LIGHTAIRFORCE#intid=pid_pg5pip48g4r9c4%7Cprodflag_New","£35","https://www.marksandspencer.com/cotton-blend-short-sleeve-overshirt/p/clp60732669?color=LIGHTAIRFORCE#intid=pid_pg5pip48g4r9c4%7Cprodflag_New"
"Easy Iron Cotton Rich Oxford Shirt","https://www.marksandspencer.com/easy-iron-cotton-rich-oxford-shirt/p/clp60677277?color=CHAMBRAY#intid=pid_pg5pip48g4r10c1","M&S Collection","https://www.marksandspencer.com/easy-iron-cotton-rich-oxford-shirt/p/clp60677277?color=CHAMBRAY#intid=pid_pg5pip48g4r10c1","£18","https://www.marksandspencer.com/easy-iron-cotton-rich-oxford-shirt/p/clp60677277?color=CHAMBRAY#intid=pid_pg5pip48g4r10c1"
"Regular Fit Easy Iron Cotton Blend Shirt","https://www.marksandspencer.com/regular-fit-easy-iron-shirt/p/clp60493980?color=PINK#intid=pid_pg5pip48g4r10c2","M&S Collection","https://www.marksandspencer.com/regular-fit-easy-iron-shirt/p/clp60493980?color=PINK#intid=pid_pg5pip48g4r10c2","£20","https://www.marksandspencer.com/regular-fit-easy-iron-shirt/p/clp60493980?color=PINK#intid=pid_pg5pip48g4r10c2"
"Regular Fit Easy Iron Cotton Blend Shirt","https://www.marksandspencer.com/regular-fit-easy-iron-shirt/p/clp60493980?color=LIGHTBLUE#intid=pid_pg5pip48g4r10c3","M&S Collection","https://www.marksandspencer.com/regular-fit-easy-iron-shirt/p/clp60493980?color=LIGHTBLUE#intid=pid_pg5pip48g4r10c3","£20","https://www.marksandspencer.com/regular-fit-easy-iron-shirt/p/clp60493980?color=LIGHTBLUE#intid=pid_pg5pip48g4r10c3"
"Regular Fit Easy Iron Cotton Blend Shirt","https://www.marksandspencer.com/regular-fit-easy-iron-shirt/p/clp60493980?color=MIDBLUE#intid=pid_pg5pip48g4r10c4","M&S Collection","https://www.marksandspencer.com/regular-fit-easy-iron-shirt/p/clp60493980?color=MIDBLUE#intid=pid_pg5pip48g4r10c4","£20","https://www.marksandspencer.com/regular-fit-easy-iron-shirt/p/clp60493980?color=MIDBLUE#intid=pid_pg5pip48g4r10c4"
"Regular Fit Easy Iron Cotton Blend Shirt","https://www.marksandspencer.com/regular-fit-easy-iron-shirt/p/clp60493980?color=BLACK#intid=pid_pg5pip48g4r11c1","M&S Collection","https://www.marksandspencer.com/regular-fit-easy-iron-shirt/p/clp60493980?color=BLACK#intid=pid_pg5pip48g4r11c1","£20","https://www.marksandspencer.com/regular-fit-easy-iron-shirt/p/clp60493980?color=BLACK#intid=pid_pg5pip48g4r11c1"
