pdp_url,product_name,brand,breadcrumb,retail_limit,currency,selling_price,price_was,images,rating,review,product_description,product_details
https://www.homedepot.com/p/HDX-All-Purpose-Easy-Eraser-Sponge-6-Sponges-HDX-6pk-Orig/307833221,HDX All-Purpose Easy Eraser Sponge (6-Sponges) HDX 6pk Orig,HDX,Home > Cleaning > Cleaning Tools > Sponges & Scouring Pads > HDX Sponges & Scouring Pads,,USD,4.78,,['https://images.thdstatic.com/productImages/abba7cb7-1994-4ce3-9542-ad4686e1b0dd/svn/hdx-sponges-scouring-pads-hdx-6pk-orig-64_100.jpg'],4.3,332,"Hi-tech sponge of a revolutionary new way to effortlessly remove the toughest streaks and stains in all your cleaning tasks. No detergent, no chemical only water. Amazing cleaner for hard surface.","{'Cleaning Tool Type': 'Sponge', 'Color': 'White', 'Color Family': 'White', 'Features': 'No Additional Features', 'Pack Size': '6', 'Returnable': '90-Day', 'Shape': 'Rectangle', 'Sponge/Scouring Pad Material': 'Melamine', 'Manufacturer Warranty': 'None Expressed', 'Product Depth (in.)': '2.4', 'Product Height (in.)': '1', 'Product Length (in.)': '4.6', 'Product Thickness (in.)': '1', 'Product Width (in.)': '4.6'}"
https://www.homedepot.com/p/Resolve-32-oz-Stain-Remover-Carpet-Cleaner-Spray-Trigger-36241-97402/100040838,Resolve 32 oz.  Stain Remover Carpet Cleaner Spray Trigger 36241 97402,Resolve,Home > Cleaning > Cleaning Products > Stain Removers > Carpet Stain Removers > Resolve Carpet Stain Removers,,USD,8.48,,"['https://images.thdstatic.com/productImages/322545dd-dab5-4285-a367-1b449ced96c4/svn/resolve-carpet-stain-removers-36241-97402-64_100.jpg', 'https://images.thdstatic.com/productImages/98ddfce1-e7fe-4d79-a422-d48768a5d2e7/svn/resolve-carpet-stain-removers-36241-97402-e1_100.jpg', 'https://images.thdstatic.com/productImages/4eb65e1d-52b5-47a3-aeb6-7f8367e7565e/svn/resolve-carpet-stain-removers-36241-97402-c3_100.jpg', 'https://images.thdstatic.com/productImages/b02ef4c1-e189-410d-96c6-c7fa1f9bd62c/svn/resolve-carpet-stain-removers-36241-97402-4f_100.jpg', 'https://images.thdstatic.com/productImages/f5109f75-2c7c-412c-ad76-70077db3995f/svn/resolve-carpet-stain-removers-36241-97402-1f_100.jpg', 'https://images.thdstatic.com/productImages/832f0a28-9964-4638-afda-95f37ca03502/svn/resolve-carpet-stain-removers-36241-97402-fa_100.jpg']",4.5,302,"Resolve Carpet Stain Remover is specially formulated to penetrate, break down and lift out all types of tough stains and odors. This powerful and deep-penetrating formula removes the toughest stains after just 1 use and helps keep them from reappearing. Resolve Stain Remover leaves your carpet feeling soft and smelling fresh and clean. This powerful stain remover removes even the toughest stains after the first use. Its advanced formula breaks down red wine, food grease, pet stains, coffee, mud, ink, dirt, cola, fruit juice, dirty motor oil and more. The stain remover also neutralizes odors while lifting dirt and stains from your carpet. Vacuuming alone won't pick up all the dirt trapped in your carpet. With Resolve products you can achieve a fast deeper clean without the inconvenience, expense or complication of other deep cleaning methods. Whether you need to deep clean large or high-traffic areas, remove stubborn stains or take care of pet odors and messes, you'll find an easy and convenient solution with Resolve products.","{'Appliance Category': 'Floor Care', 'Application Method': 'Pump Sprayer', 'Concentrated or Ready to Use': 'Ready to use', 'Features': 'Eliminates Odor', 'Floor Care & Upholstery Cleaner Type': 'Stain Remover', 'Formulation': 'Professional Strength', 'Helps Remove': 'Blood,Coffee,Dirt,Food,Grease,Odor,Red Wine,Urine,Vomit', 'Product Form': 'Liquid', 'Returnable': '90-Day', 'Scent': 'Clean', 'Manufacturer Warranty': 'Satisfaction Guarantee', 'Product Size': '32 OZ-Ounce'}"
https://www.homedepot.com/p/Unger-16-in-Performance-Grip-Squeegee-with-Bonus-Rubber-Blade-981020/323405253,Unger 16 in. Performance Grip Squeegee with Bonus Rubber Blade 981020,Unger,Home > Cleaning > Cleaning Tools > Squeegees > Window Squeegees > Unger Window Squeegees,,USD,15.97,,"['https://images.thdstatic.com/productImages/e80b8852-7383-4edf-a8f2-3b334989e975/svn/unger-window-squeegees-981020-64_100.jpg', 'https://images.thdstatic.com/productImages/1b3b97be-566d-4329-b360-8f1cf05a89ee/svn/unger-window-squeegees-981020-e1_100.jpg', 'https://images.thdstatic.com/productImages/9f16d0a0-ed4e-40f6-867c-69678226dedd/svn/unger-window-squeegees-981020-40_100.jpg', 'https://images.thdstatic.com/productImages/2ca640e5-9030-4161-afec-98b31efaf278/svn/unger-window-squeegees-981020-a0_100.jpg', 'https://images.thdstatic.com/productImages/05d76017-041a-4b83-93a1-c9f0be4317c7/svn/unger-window-squeegees-981020-1d_100.jpg', 'https://images.thdstatic.com/productImages/62b838e4-8de4-43a1-8e97-63cee57046c5/svn/unger-window-squeegees-981020-66_100.jpg', 'https://images.thdstatic.com/productImages/2ca640e5-9030-4161-afec-98b31efaf278/svn/unger-window-squeegees-981020-77_100.jpg', 'https://images.thdstatic.com/productImages/7f9a408e-ff6e-4624-a8e9-1be24d6d2d38/svn/unger-window-squeegees-981020-c3_100.jpg', 'https://images.thdstatic.com/productImages/4b315cd1-2220-41ba-b22f-876988d4cb7d/svn/unger-window-squeegees-981020-4f_100.jpg', 'https://images.thdstatic.com/productImages/b5685c9f-1c62-4e5c-961b-de0aa97a6472/svn/unger-window-squeegees-981020-1f_100.jpg', 'https://images.thdstatic.com/productImages/e6c6bf8c-6769-43cd-b174-2911027bc37a/svn/unger-window-squeegees-981020-d4_100.jpg']",4.6,304,"The Unger 16 in. Performance Grip Squeegee removes excess water from your windows for a professional, streak-free result. The cushion grip of the handle is comfortable to hold and won't slip in wet hands. Constructed of rust-resistant stainless steel, the Performance Grip Squeegee is lightweight but durable. It includes a standard thread and bonus rubber blade.","{'Blade Material': 'Poly', 'Blade Type': 'Straight', 'Cleaning Tool Type': 'Window Squeegee', 'Commercial/Residential': 'Commercial,Residential', 'Connection Type': 'Threaded', 'Handle Included': 'No', 'Head Material': 'Plastic', 'Pack Size': '1', 'Product Weight (lb.)': '0.6 lb', 'Recommended Surfaces': 'Glass', 'Returnable': '90-Day', 'Manufacturer Warranty': 'Satisfaction Guaranteed; Return to Store with Reciept', 'Blade Length (in.)': '16 in', 'Head length (in.)': '16 in', 'Product Height (in.)': '1.26 in', 'Product Width (in.)': '15.83 in'}"
https://www.homedepot.com/p/Anvil-Stainless-Steel-Bristles-Stripping-Brush-SB2-ANV/309996579,Anvil Stainless Steel Bristles Stripping Brush SB2-ANV,Anvil,Home > Cleaning > Cleaning Tools > Cleaning Brushes > Wire Brushes > Anvil Wire Brushes,,USD,3.48,,"['https://images.thdstatic.com/productImages/a97b82fd-631a-4215-ac28-c1105774bdf3/svn/anvil-wire-brushes-sb2-anv-64_100.jpg', 'https://images.thdstatic.com/productImages/783ddce5-6a4e-404a-8186-4750e21d575c/svn/anvil-wire-brushes-sb2-anv-40_100.jpg', 'https://images.thdstatic.com/productImages/ce9febbe-ba9a-4846-8bef-22ed85b31d90/svn/anvil-wire-brushes-sb2-anv-4f_100.jpg']",4.6,263,The Anvil Stainless Steel Stripping Brush is designed with sturdy stainless steel bristles suitable for aggressive metal burnishing and paint removal. It also has a light-duty plastic scraper end for convenient cleaning of residue. This sturdy brush features an ergonomic soft-grip handle with offset to protect your hand from scratches while scrubbing.,"{'Bristle Material': 'Stainless Steel', 'Bristle Stiffness': 'Hard Bristle', 'Cleaning Tool Type': 'Wire Brush', 'Commercial/Residential': 'Commercial,Residential', 'Handle Material': 'Polypropylene', 'Mount Type': 'Handheld', 'Package Quantity': '1', 'Returnable': '90-Day', 'Manufacturer Warranty': 'No Warranty', 'Bristle Length (in.)': '0.675 in', 'Handle Length (in.)': '7.25 in', 'Product Depth (in.)': '7 in', 'Product Height (in.)': '1.4 in', 'Product Width (in.)': '3.5 in'}"
https://www.homedepot.com/p/HOOVER-50-oz-Oxy-Carpet-Cleaner-Solution-Ocean-Breeze-Scent-Carpet-Formula-Colored-Stain-Remover-for-Carpet-and-Upholstery-AH31950/313518024,"HOOVER 50 oz. Oxy Carpet Cleaner Solution, Ocean Breeze Scent Carpet Formula, Colored Stain Remover for Carpet and Upholstery AH31950",HOOVER,Home > Cleaning > Cleaning Products > Floor Cleaners > Carpet Cleaning Products > HOOVER Carpet Cleaning Products,,USD,28.18,,"['https://images.thdstatic.com/productImages/0b2af9c3-792a-4449-ae61-2caef3b4fe02/svn/hoover-carpet-cleaning-products-ah31950-64_100.jpg', 'https://images.thdstatic.com/productImages/1c7477d1-4a0d-448b-9d1c-c45bbc38d178/svn/hoover-carpet-cleaning-products-ah31950-e1_100.jpg', 'https://images.thdstatic.com/productImages/98b544a0-4048-4ad1-b64a-58559b22465a/svn/hoover-carpet-cleaning-products-ah31950-40_100.jpg', 'https://images.thdstatic.com/productImages/b3f01ad5-b5fa-4deb-8fc2-88b837c8f167/svn/hoover-carpet-cleaning-products-ah31950-a0_100.jpg', 'https://images.thdstatic.com/productImages/54f4a4b5-f747-45e7-8d83-3452c9cdf00b/svn/hoover-carpet-cleaning-products-ah31950-1d_100.jpg', 'https://images.thdstatic.com/productImages/34d77855-91c1-4805-86e9-2d6b27e9e1d7/svn/hoover-carpet-cleaning-products-ah31950-66_100.jpg']",4.6,501,"Win against life's toughest stains with the Oxy Capet Cleaning Solution. The fast-acting, stain fighting solution attacks and breaks down old and new set-in stains for easy cleaning. The Oxy technology neutralizes odors and leaves carpets smelling fresh and clean.","{'Application Method': 'Steam cleaner', 'Concentrated or Ready to Use': 'Concentrated', 'Dry time (hours)': '3', 'Features': 'Antimicrobial,Eliminates Odor', 'Floor Care & Upholstery Cleaner Type': 'Stain Remover', 'Formulation': 'Professional Strength', 'Helps Remove': 'Coffee,Dirt,Food,Odor,Oil,Red Wine', 'Pack Size': '1', 'Product Form': 'Liquid', 'Returnable': '90-Day', 'Certifications and Listings': 'No Certifications or Listings', 'Manufacturer Warranty': '0', 'Product Size': '50 OZ-Ounce'}"
https://www.homedepot.com/p/Windex-23-fl-oz-Vinegar-Glass-Cleaner-312620/301720177,Windex 23 fl. oz. Vinegar Glass Cleaner 312620,Windex,Home > Cleaning > Cleaning Products > Glass Cleaners > Windex Glass Cleaners,,USD,4.78,,"['https://images.thdstatic.com/productImages/3d0bc4a1-f387-4e86-8919-f66f14202c41/svn/windex-glass-cleaners-312620-64_100.jpg', 'https://images.thdstatic.com/productImages/c37fdb5a-85b5-43cd-8bb4-cae023fb3619/svn/windex-glass-cleaners-312620-e1_100.jpg', 'https://images.thdstatic.com/productImages/f60ddcf0-7220-4c18-8f38-998f6927046c/svn/windex-glass-cleaners-312620-40_100.jpg', 'https://images.thdstatic.com/productImages/d696c8c0-212b-4921-8b4f-fb91c6079035/svn/windex-glass-cleaners-312620-66_100.jpg', 'https://images.thdstatic.com/productImages/043d0ec7-9b9d-4a69-b0df-b113ef8cd089/svn/windex-glass-cleaners-312620-c3_100.jpg', 'https://images.thdstatic.com/productImages/82686dc5-ce79-4519-a056-596da8d9a16c/svn/windex-glass-cleaners-312620-4f_100.jpg', 'https://images.thdstatic.com/productImages/e92444b4-eaa1-469e-b437-2452e67bd2e1/svn/windex-glass-cleaners-312620-1f_100.jpg', 'https://images.thdstatic.com/productImages/3d65e689-4aea-4fcf-ac49-d9dd787ecc32/svn/windex-glass-cleaners-312620-44_100.jpg', 'https://images.thdstatic.com/productImages/a78046f0-4d11-494c-be2c-dfdb26e11736/svn/windex-glass-cleaners-312620-fa_100.jpg', 'https://images.thdstatic.com/productImages/850fea9f-f0ee-4f78-b7fe-2044c5838a06/svn/windex-glass-cleaners-312620-76_100.jpg', 'https://images.thdstatic.com/productImages/aa2faaee-0048-4d9f-a0cf-3c456ad0b9d8/svn/windex-glass-cleaners-312620-31_100.jpg']",4.7,593,"Windex Vinegar Glass Cleaner is a great solution for lightening and brightening your home without using harsher chemicals. Relax and recharge by letting in all the feel-good power of natural light with this streak-free window cleaner with vinegar. To get the best streak-free shine, avoid wiping after spraying to clean using pre-treated extra-absorbent paper towels or cloths that contain fabric softener.Our vinegar formula works great on dirt, removing smudges, fingerprints and other messes. This vinegar spray is perfect for washing windows, cleaning mirrors, shining glass and more. Enjoy 100% of the goodness that natural light brings with Windex Glass Cleaner with Vinegar.Windex is committed to bottles made from 100% recovered coastal plastic, in partnership with Plastic Bank, which is post-consumer recycled plastic collected on land within 31 miles of an ocean so that it does not reach oceans or landfills.","{'Concentrated or Ready to Use': 'Ready to use', 'Features': 'Antibacterial,Disinfecting', 'Formulation': 'Regular Strength', 'Pack Size': '1', 'Product Form': 'Liquid', 'Recommended Surfaces': 'Glass', 'Returnable': '90-Day', 'Certifications and Listings': 'No Certifications or Listings', 'Manufacturer Warranty': 'N/A', 'Product Size': '23 OZ-Ounce', 'Product Size (oz.)': '23 oz'}"
https://www.homedepot.com/p/Weiman-22-oz-Stovetop-Cleaner-for-Daily-Use-Spray-106F/205313428,Weiman 22 oz. Stovetop Cleaner for Daily Use Spray 106F,Weiman,Home > Cleaning > Cleaning Products > Kitchen Cleaners > Oven Cleaners > Weiman Oven Cleaners,,USD,9.98,,"['https://images.thdstatic.com/productImages/6830c0e6-451e-473f-9513-4d3c07abb8a2/svn/weiman-oven-cleaners-106f-64_100.jpg', 'https://images.thdstatic.com/productImages/4fecbbcd-41fa-4715-96d4-99b6d78bbdbe/svn/weiman-oven-cleaners-106f-e1_100.jpg', 'https://images.thdstatic.com/productImages/21c19995-0c5e-4397-8054-2be29eb998de/svn/weiman-oven-cleaners-106f-40_100.jpg', 'https://images.thdstatic.com/productImages/2bc74f46-0305-40c4-9a39-cfbe06db1e4a/svn/weiman-oven-cleaners-106f-a0_100.jpg', 'https://images.thdstatic.com/productImages/08d33be5-d73b-4661-b7cb-559aa187b8d9/svn/weiman-oven-cleaners-106f-66_100.jpg', 'https://images.thdstatic.com/productImages/701eaba8-d479-4397-a1e4-39dd0c04d082/svn/weiman-oven-cleaners-106f-c3_100.jpg', 'https://images.thdstatic.com/productImages/7d0bca96-4828-4bb1-945b-1e4b61622cbc/svn/weiman-oven-cleaners-106f-4f_100.jpg', 'https://images.thdstatic.com/productImages/3fcb7332-8ad8-4785-a444-7121fb239724/svn/weiman-oven-cleaners-106f-1f_100.jpg', 'https://images.thdstatic.com/productImages/4c43499e-3242-4d23-92b0-c894bd265a8b/svn/weiman-oven-cleaners-106f-44_100.jpg', 'https://images.thdstatic.com/productImages/f4c64ef9-bc1b-4798-adb2-ef564b08d4fe/svn/weiman-oven-cleaners-106f-fa_100.jpg', 'https://images.thdstatic.com/productImages/ccb0be3b-9162-41ab-8ae9-3401cd035aa9/svn/weiman-oven-cleaners-106f-76_100.jpg']",4.5,923,"Weiman Products wants each surface in your home to look its absolute best. That's why we have developed cleaning products that go beyond simply cleaning to beautify and protect each of your delicate, difficult to care for surfaces. The Weiman Cook Top Daily Cleaner has a non-scratch formula that allows you to effectively revitalize your glass/ceramic cooktop, countertop and bar surfaces. From stainless steel to leather to granite, each of our products is formulated specifically for 1 surface and 1 surface only, allowing you to achieve the perfect results that your home deserves. A clean home is great, but we want to look more than clean, we want it to look spectacular. Weiman Products is the perfect home, chef, pro, scratch resistant, cleansing, household, professional, and at work solution for all of your daily cooktop cleaning needs.","{'Concentrated or Ready to Use': 'Ready to use', 'Features': 'Non Abrasive,Residue Free', 'Pack Size': '1', 'Product Form': 'Aerosol', 'Returnable': '90-Day', 'Certifications and Listings': 'CARB Compliant', 'Manufacturer Warranty': 'Product satisfaction guaranteed for a period of one year from date of purchase when used as directed', 'Product Size': '22 OZ-Ounce'}"
https://www.homedepot.com/p/Finish-Power-76-ct-Dishwasher-Detergent-Pods-51700-99673/326946602,Finish Power 76 ct Dishwasher Detergent Pods 51700-99673,Finish,Home > Cleaning > Cleaning Products > Dishwasher Detergent > Finish Dishwasher Detergent,,USD,21.48,,"['https://images.thdstatic.com/productImages/71094502-b126-4e83-bf2a-c8dedd803dba/svn/finish-dishwasher-detergent-51700-99673-64_100.jpg', 'https://images.thdstatic.com/productImages/93b63131-c20a-48ee-9082-7ef1d505b438/svn/finish-dishwasher-detergent-51700-99673-e1_100.jpg', 'https://images.thdstatic.com/productImages/b9c525c7-c5ff-4bfe-acb6-5d5d90ee89b2/svn/finish-dishwasher-detergent-51700-99673-c3_100.jpg', 'https://images.thdstatic.com/productImages/a42d02e0-da9d-4e0a-ba4e-8992a6d983fb/svn/finish-dishwasher-detergent-51700-99673-4f_100.jpg', 'https://images.thdstatic.com/productImages/d9d2224d-4686-422d-a316-04e55c9c6703/svn/finish-dishwasher-detergent-51700-99673-1f_100.jpg', 'https://images.thdstatic.com/productImages/79fc12cc-ca4e-4a10-80ed-7b0cf42a4382/svn/finish-dishwasher-detergent-51700-99673-44_100.jpg', 'https://images.thdstatic.com/productImages/94b44ea2-0b27-4ab4-bf11-e031ae6f7795/svn/finish-dishwasher-detergent-51700-99673-fa_100.jpg', 'https://images.thdstatic.com/productImages/f5420cee-8d49-412a-b06d-52750defb236/svn/finish-dishwasher-detergent-51700-99673-76_100.jpg']",4,246,"Finish Power Dishwasher Tabs provide a deep clean and sparkling shine. Recommended by more dishwasher brands world wide. These tabs are easy to use, wrapper free and pre-measured with a clean, fresh scent. Save time and water when you skip the rinse; no need to pre-rinse or pre-soak your dishes with Finish Power tabs.","{'Dishwashing Product Type': 'Dishwasher', 'Features': 'No-Rinse,Rapid Desolving', 'Pack Size': '1', 'Product Form': 'Tablets/capsules', 'Returnable': '90-Day', 'Scent': 'Fresh Scent', 'Certifications and Listings': 'CARB Compliant', 'Manufacturer Warranty': 'Satisfaction Guarantee', 'Product Size': '0.7 OZ-Ounce', 'Product Size (oz.)': '0.7 oz'}"
https://www.homedepot.com/p/Weiman-20-oz-Glass-Cook-Top-Cleaner-and-Polish-137/205888135,Weiman 20 oz. Glass Cook Top Cleaner and Polish 137,Weiman,Home > Cleaning > Cleaning Products > Kitchen Cleaners > Oven Cleaners > Weiman Oven Cleaners,,USD,7.98,,"['https://images.thdstatic.com/productImages/d4996df8-f5e6-43ad-ac47-bb63a44b60f1/svn/weiman-oven-cleaners-137-64_100.jpg', 'https://images.thdstatic.com/productImages/21c19995-0c5e-4397-8054-2be29eb998de/svn/weiman-oven-cleaners-137-e1_100.jpg', 'https://images.thdstatic.com/productImages/97caf007-2b06-4144-90d9-bc346f8d27f8/svn/weiman-oven-cleaners-137-66_100.jpg', 'https://images.thdstatic.com/productImages/fdaee385-e480-402c-b482-693b5191b482/svn/weiman-oven-cleaners-137-c3_100.jpg', 'https://images.thdstatic.com/productImages/105a9050-c941-4b52-bdce-c0911946690b/svn/weiman-oven-cleaners-137-4f_100.jpg', 'https://images.thdstatic.com/productImages/a0e5b269-8d0e-4430-bf41-e82a5f3161c2/svn/weiman-oven-cleaners-137-1f_100.jpg', 'https://images.thdstatic.com/productImages/6ce25c45-39d6-48ba-ad9a-8ae10cf4379a/svn/weiman-oven-cleaners-137-44_100.jpg', 'https://images.thdstatic.com/productImages/a5d6b38f-036f-4ba3-865a-1bc45ffc3aa9/svn/weiman-oven-cleaners-137-fa_100.jpg', 'https://images.thdstatic.com/productImages/90963215-648e-4dc6-a4ad-db53686fd81a/svn/weiman-oven-cleaners-137-76_100.jpg']",4.7,1039,"Enhance the natural beauty of cooktop surfaces in your home with the Weiman Glass and Ceramic Cooktop Cleaner and Polish. The Weiman heavy-duty Glass Cook Top Cleaner and Polish is engineered with a streak-free, non-abrasive formula to clean, shine and protect all glass/ceramic cooktop, countertop and bar surfaces without scratching or damaging your appliances. The Weiman Glass Cook Top Cleaner and Polish is a cleaning liquid designed with a gentle, yet effective formula that safely cleans up stubborn stains, splattered food and greasy, oily residue to revitalize and maintain your surfaces that keeps your kitchen shining brighter and longer. Weiman heavy-duty Glass and Ceramic Cleaner and Polish is specially formulated to remove grease, grime, dirt and fingerprints while also made to easily cut through the toughest burned-on food and baked stains, allowing you to achieve the perfect results your home deserves. A unique, non-toxic formula, safe to use regularly on any smooth top range, electric flat top grill, induction grill and all radiant, halogen glass, ceramic or glass cooktops. This product cleans and polishes with passion to reveal the superior shine of your countertop surfaces, making the Weiman heavy-duty Glass Cooktop Cleaner and Polish an essential for everyday treatment. Weiman Products is the perfect home, chef, pro, scratch resistant, cleansing, household, professional, and at work solution for all of your cooktop cleaning and buffing needs.","{'Concentrated or Ready to Use': 'Ready to use', 'Features': 'No Additional Features', 'Pack Size': '1', 'Product Form': 'Liquid', 'Returnable': '90-Day', 'Certifications and Listings': 'CARB Compliant', 'Manufacturer Warranty': 'NA', 'Product Size': '20 OZ-Ounce'}"
https://www.homedepot.com/p/Rust-Oleum-32-oz-Rust-Dissolver-Spray-Gel-300112/301059233,Rust-Oleum 32 oz. Rust Dissolver Spray Gel 300112,Rust-Oleum,"Home > Cleaning > Cleaning Products > Bathroom Cleaners > Calcium, Lime & Rust Removers > Rust-Oleum Calcium, Lime & Rust Removers",,USD,11.88,,"['https://images.thdstatic.com/productImages/0f9f98e4-af12-4267-9820-dba9a7340f3c/svn/rust-oleum-calcium-lime-rust-removers-300112-64_100.jpg', 'https://images.thdstatic.com/productImages/24f74a5f-2598-4497-9224-c6cec6cba186/svn/rust-oleum-calcium-lime-rust-removers-300112-e1_100.jpg', 'https://images.thdstatic.com/productImages/46500a4b-3f7b-40fe-81ba-2538954c0ce9/svn/rust-oleum-calcium-lime-rust-removers-300112-40_100.jpg', 'https://images.thdstatic.com/productImages/2a24c6e1-5128-4011-81fa-3b515925280f/svn/rust-oleum-calcium-lime-rust-removers-300112-a0_100.jpg', 'https://images.thdstatic.com/productImages/9002157d-ea56-4dad-af8b-bf1694df3120/svn/rust-oleum-calcium-lime-rust-removers-300112-1d_100.jpg', 'https://images.thdstatic.com/productImages/67b17dcb-c7ab-45c7-8fcb-d606acf7b531/svn/rust-oleum-calcium-lime-rust-removers-300112-66_100.jpg', 'https://images.thdstatic.com/productImages/03f0074a-a35c-4340-b9ab-45d3e1d7d86f/svn/rust-oleum-calcium-lime-rust-removers-300112-c3_100.jpg']",4,704,"Rust-Oleum 32 oz. Rust Dissolver Spray quickly penetrates metal surfaces to dissolve rust. Gel spray will cling to surfaces including the most intricate, detailed objects. The powerful, proprietary formulation makes rust removal easy and transforms surfaces to like-new condition. Rust Dissolver Gel also inhibits the return of rust and creates a smooth surface that is ready for painting.","{'Concentrated or Ready to Use': 'Concentrated', 'Features': 'No Additional Features', 'Helps Remove': 'Dirt,Rust', 'Pack Size': '1', 'Product Form': 'Liquid', 'Recommended Surfaces': 'Metal,Porcelain,Stainless Steel,Tile', 'Returnable': '90-Day', 'Certifications and Listings': 'No Certifications or Listings', 'Manufacturer Warranty': 'Satisfaction guaranteed for full refund of purchase price', 'Product Size': '32 OZ-Ounce'}"
https://www.homedepot.com/p/Rubbermaid-Commercial-Products-Maximizer-24-Blend-Mop-Head-1972944/206941284,Rubbermaid Commercial Products Maximizer #24 Blend Mop Head 1972944,Rubbermaid Commercial Products,Home > Cleaning > Cleaning Tools > Mops > Mop Accessories > Mop Heads > Rubbermaid Commercial Products Mop Heads,,USD,13.47,,['https://images.thdstatic.com/productImages/af603314-dc64-4fde-9174-e40d53281bc8/svn/rubbermaid-commercial-products-mop-heads-1972944-64_100.jpg'],3.7,220,"Rubbermaid Commercial's Maximizer design provides 30% more coverage that reduces the time spent cleaning. In addition, has 25% less weight, which means less strain on cleaning professionals and increased productivity. Great for everyday cleanup.","{'Cleaning Tool Type': 'Mop Head', 'Color': 'Blue', 'Color Family': 'Blue', 'Commercial/Residential': 'Commercial', 'Features': 'Reusable,Washable', 'Mop Head Material': 'Blended', 'Mop Head Type': 'String Mop', 'Product Weight (lb.)': '1 lb', 'Returnable': '90-Day', 'Usage': 'Reuseable', 'Manufacturer Warranty': 'No warranty', 'Product Length (in.)': '12 in', 'Product Width (in.)': '8 in'}"
https://www.homedepot.com/p/Custom-Building-Products-Aqua-Mix-32-oz-Grout-Deep-Cleaner-010531-3/300176072,Custom Building Products Aqua Mix 32 oz. Grout Deep Cleaner 010531-3,Custom Building Products,Home > Cleaning > Cleaning Products > Bathroom Cleaners > Grout & Tile Cleaners > Custom Building Products Grout & Tile Cleaners,,USD,17.27,,"['https://images.thdstatic.com/productImages/4b542dce-f441-4e6f-b404-425ecf4ced66/svn/custom-building-products-grout-tile-cleaners-010531-3-64_100.jpg', 'https://images.thdstatic.com/productImages/88e9ea24-d1e7-4c44-83bb-74d18c12d95e/svn/custom-building-products-grout-tile-cleaners-010531-3-c3_100.jpg', 'https://images.thdstatic.com/productImages/6aac4aed-35ed-46fe-94a8-00ccca5e4bd3/svn/custom-building-products-grout-tile-cleaners-010531-3-4f_100.jpg', 'https://images.thdstatic.com/productImages/714a66bc-318b-4395-b7bc-e695b88fbf59/svn/custom-building-products-grout-tile-cleaners-010531-3-1f_100.jpg']",3.8,523,"Aqua Mix Grout Deep Clean is a powerful cleaner designed to remove grease, food stains, soap scum, hard water deposits, dirt and soil from grout joints. Helps to restore color and appearance of dirty and stained grout. Also prepares grout joints for sealing with a high performance grout sealer such as Sealer's Choice Gold.","{'Concentrated or Ready to Use': 'Ready to use', 'Features': 'No Additional Features', 'Helps Remove': 'Dirt,Food,Grease,Soap (Calcium/ Lime)', 'Pack Size': '1', 'Product Form': 'Liquid', 'Recommended Surfaces': 'Grout', 'Returnable': '90-Day', 'Where to Use': 'Bathroom,Floors,Kitchen,Outdoor', 'Certifications and Listings': 'No Certifications or Listings', 'Manufacturer Warranty': '1 Year Product', 'Product Size': '32 OZ-Ounce'}"
https://www.homedepot.com/p/ARM-HAMMER-30-oz-Carpet-and-Room-Pet-Fresh-Odor-Eliminator-11448/204986587,ARM & HAMMER 30 oz. Carpet and Room Pet Fresh Odor Eliminator 11448,ARM & HAMMER,Home > Cleaning > Cleaning Products > Floor Cleaners > Carpet Cleaning Products > ARM & HAMMER Carpet Cleaning Products,,USD,3.58,,"['https://images.thdstatic.com/productImages/f95fa54d-cf5a-42b9-aeb7-f45d0625708b/svn/arm-hammer-carpet-cleaning-products-11448-64_100.jpg', 'https://images.thdstatic.com/productImages/8f6d1c7a-1837-4669-b82e-490603a19496/svn/arm-hammer-carpet-cleaning-products-11448-e1_100.jpg', 'https://images.thdstatic.com/productImages/30598e36-4360-4468-a43d-322b20be91d3/svn/arm-hammer-carpet-cleaning-products-11448-40_100.jpg', 'https://images.thdstatic.com/productImages/a3189e09-b9f0-4534-89bf-4fab5fc7ea2a/svn/arm-hammer-carpet-cleaning-products-11448-a0_100.jpg', 'https://images.thdstatic.com/productImages/51a79679-c825-4cd8-a9a6-049ee0147b55/svn/arm-hammer-carpet-cleaning-products-11448-66_100.jpg', 'https://images.thdstatic.com/productImages/883b67ea-d9d1-45a0-a0d3-6a45d0e638af/svn/arm-hammer-carpet-cleaning-products-11448-4f_100.jpg']",4.5,384,"Our powerful powder absorbs deep-down odors, helps lift away pet hair and scents the air with sunny freshness with the power of Baking Soda. Our carpet and room pet fresh eliminator absorbs odors caused by pets, smoke, mildew and mold. Can be used on carpets, pet beds and furniture.","{'Application Method': 'Vacuum', 'Concentrated or Ready to Use': 'Concentrated', 'Dry time (hours)': '0', 'Features': 'Eliminates Odor,Kills Mildew', 'Floor Care & Upholstery Cleaner Type': 'Dry Carpet Cleaner', 'Formulation': 'Professional Strength', 'Helps Remove': 'Mildew,Mold,Odor', 'Pack Size': '1', 'Product Form': 'Powder', 'Returnable': '90-Day', 'Certifications and Listings': 'No Certifications or Listings', 'Manufacturer Warranty': 'N/A', 'Product Size': '30 OZ-Ounce'}"
